epochs,losses,size_losses,religion_losses,ethnicity_losses,household_composition_losses,religion_accuracies,ethnicity_accuracies,household_composition_accuracies,size_distribution_accuracies,overall_accuracies,cumulative_time_seconds,epoch_time_seconds,tau_values
1,46.50269317626953,0.09815847128629684,13.708664894104004,14.35035514831543,18.34551239013672,40.436413228776,62.717354244800546,11.404705080122742,95.84344625473022,52.60047970210737,7.218364477157593,7.218364477157593,0.995
2,45.24031066894531,0.09749653190374374,13.179046630859375,13.91778564453125,18.045982360839844,40.52165018752131,62.393453801568356,11.063757245141494,93.41801404953003,51.849218820940294,14.668938636779785,7.123476266860962,0.990025
3,43.217140197753906,0.1003534123301506,12.446267127990723,13.262113571166992,17.408403396606445,41.85134674394818,61.76270030685305,11.387657688373679,94.3129301071167,52.328658711572906,22.20858907699585,7.153939485549927,0.985074875
4,40.353538513183594,0.10943491756916046,11.457167625427246,12.225264549255371,16.561670303344727,43.09580634162973,61.8308898738493,11.575178997613365,93.82216930389404,52.581011129246605,29.70325469970703,7.118122339248657,0.9801495006250001
5,37.58281707763672,0.12363701313734055,10.554610252380371,11.050932884216309,15.853635787963867,43.556085918854414,61.421752471871805,12.1036481418343,93.64895820617676,52.682611184684326,37.17726182937622,7.094960927963257,0.9752487531218751
6,33.371707916259766,0.1769784837961197,9.29516887664795,9.215153694152832,14.684407234191895,46.07909989771565,61.813842482100235,12.700306853051483,92.23440885543823,53.206914522076396,44.696290016174316,7.139272928237915,0.9703725093562657
7,29.13711166381836,0.3505389094352722,8.451900482177734,6.718027114868164,13.616643905639648,46.47118990794408,62.66621206955336,12.870780770542106,94.37066912651062,54.09471296863755,52.327412128448486,7.2416698932647705,0.9655206468094844
8,26.402772903442383,0.888791561126709,7.653347492218018,5.104987144470215,12.755646705627441,48.78963518581657,63.48448687350835,13.092396863279918,91.22878909111023,54.14882700342877,59.77899789810181,7.071835041046143,0.960693043575437
9,24.602554321289062,1.5175528526306152,7.296739101409912,4.146548748016357,11.641714096069336,49.04534606205251,62.359359018070236,13.654960790998977,88.24551105499268,53.32629423152859,67.28946089744568,7.128217697143555,0.9558895783575597
10,21.81743049621582,1.5699489116668701,6.646663188934326,3.6867856979370117,9.914032936096191,51.00579611319468,63.02420729628368,13.672008182748039,88.04134130477905,53.93583822425136,74.7682113647461,7.102975368499756,0.9511101304657719
11,20.52261734008789,1.5353267192840576,6.269296169281006,3.8822576999664307,8.835737228393555,53.15376747357654,63.791339924991476,14.59256733719741,85.11889576911926,54.16414262622118,82.32107400894165,7.1800761222839355,0.946354579813443
12,18.68939208984375,1.3476526737213135,5.722051620483398,4.126730442047119,7.492959022521973,53.39243095806342,62.93897033753836,16.467780429594274,83.958899974823,54.18952042500476,89.76566982269287,7.064793825149536,0.9416228069143757
13,16.856460571289062,1.1045345067977905,5.251609802246094,4.187718391418457,6.312596797943115,55.74497101943403,63.6890555744971,17.42243436754177,84.88953113555908,55.43649802425799,97.2626564502716,7.117483377456665,0.9369146928798039
14,15.57179069519043,1.0465474128723145,4.821651458740234,4.062737464904785,5.640854358673096,57.68837367882714,64.67780429594272,18.291851346743947,81.81365132331848,55.617920161208076,104.77843427658081,7.1372551918029785,0.9322301194154049
15,13.882904052734375,1.025162935256958,4.3067145347595215,3.601323366165161,4.949702739715576,60.43300375042618,67.01329696556428,19.110126150698942,84.0530276298523,57.65236362413542,112.461590051651,7.303531885147095,0.9275689688183278
16,12.428070068359375,0.9725438356399536,4.019172668457031,3.037428855895996,4.398924827575684,61.0126150698943,67.69519263552677,19.17831571769519,82.55647420883179,57.61064940798701,120.06293940544128,7.232189178466797,0.9229311239742362
17,11.342691421508789,0.818414032459259,3.5557186603546143,2.8416922092437744,4.126866340637207,63.961813842482094,68.70098874872144,19.02488919195363,83.09820890426636,58.69647517185589,128.2610592842102,7.8096795082092285,0.918316468354365
18,10.073783874511719,0.7538105249404907,2.9451146125793457,2.5821373462677,3.7927215099334717,67.16672349130583,69.79202182066145,19.16126832594613,83.3866536617279,59.87666682491033,135.782541513443,7.14842963218689,0.9137248860125932
19,8.911558151245117,0.735226571559906,2.518451452255249,2.1727168560028076,3.4851632118225098,68.39413569723833,70.26934878963519,19.740879645414253,84.45822596549988,60.715647524446915,143.4570188522339,7.294010639190674,0.9091562615825302
20,8.613329887390137,0.7764610052108765,2.008807897567749,2.3768515586853027,3.451209783554077,71.42857142857143,70.01363791339925,20.57620184111831,81.6527009010315,60.91777802103011,150.87215662002563,7.035341739654541,0.9046104802746175
21,7.424534797668457,0.8089937567710876,1.5367815494537354,1.9879624843597412,3.090797185897827,74.53119672690079,70.81486532560518,21.002386634844868,81.1732828617096,61.8804328872651,158.22778511047363,6.940909147262573,0.9000874278732445
22,6.9546027183532715,0.7752276659011841,1.1793421506881714,2.0396389961242676,2.9603939056396484,74.82100238663485,70.93419706784861,22.229798840777363,81.194669008255,62.29491682587896,165.67659997940063,7.057100296020508,0.8955869907338783
23,6.285610198974609,0.8053222298622131,0.8603559732437134,1.8259481191635132,2.7939841747283936,78.145243777702,71.73542448005456,21.479713603818613,79.26746606826782,62.65696198246076,173.9195432662964,7.848950386047363,0.8911090557802088
24,5.923081874847412,0.818735659122467,0.6426629424095154,1.8469350337982178,2.614748239517212,78.418002045687,71.83770883054893,22.110467098533924,77.26321816444397,62.40734903480346,181.40858578681946,7.072413206100464,0.8866535105013078
25,5.7804975509643555,0.8248613476753235,0.5232471227645874,1.8140299320220947,2.618359088897705,80.22502557108763,72.19570405727923,23.15035799522673,77.32956409454346,63.225162929534264,188.88531351089478,7.09356164932251,0.8822202429488013
26,5.243344306945801,0.8532195091247559,0.37644052505493164,1.5442053079605103,2.4694793224334717,81.74224343675418,73.72996931469486,23.406068871462665,74.97177124023438,63.46251321578652,196.42802786827087,7.115026950836182,0.8778091417340573
27,5.3147382736206055,0.8726744055747986,0.35557234287261963,1.6835887432098389,2.402902841567993,82.03204909648824,72.94578929423798,23.23559495397204,75.75807571411133,63.49287726470241,203.89610838890076,7.085155487060547,0.8734200960253871
28,4.9471306800842285,0.8458583950996399,0.3655216097831726,1.4162739515304565,2.31947660446167,82.20252301397886,73.49130583020798,23.98568019093079,74.50253963470459,63.545512167455556,211.44956970214844,7.130058526992798,0.8690529955452602
29,4.962888717651367,0.8320600986480713,0.35174915194511414,1.477919578552246,2.3011598587036133,82.28775997272417,74.94033412887828,24.27548585066485,74.16632175445557,63.91747542668072,218.91557145118713,7.075968980789185,0.8647077305675338
30,4.740445613861084,0.8005281686782837,0.3124629557132721,1.4486130475997925,2.1788415908813477,82.96965564268667,74.92328673712922,23.883395840436414,75.37656426429749,64.28822562113746,226.4194369316101,7.08526873588562,0.8603841919146962
31,4.49880838394165,0.7510032057762146,0.2987108826637268,1.3642628192901611,2.084831476211548,83.42993521991136,75.5199454483464,25.196045005114215,74.51896667480469,64.66622308704416,233.92538928985596,7.111614942550659,0.8560822709551227
32,4.192880630493164,0.7478923201560974,0.2768727242946625,1.3016594648361206,1.8664562702178955,83.44698261166042,75.26423457211047,25.50289805659734,74.26936030387878,64.62086888606176,241.40914463996887,7.067703723907471,0.851801859600347
33,4.167851448059082,0.744739830493927,0.2633267045021057,1.2095125913619995,1.9502724409103394,83.89021479713604,76.0143198090692,26.167746334810776,72.6922869682312,64.6911419773118,249.55473923683167,7.758130788803101,0.8475428503023453
34,4.108152389526367,0.7004693150520325,0.2770504355430603,1.331527829170227,1.7991046905517578,83.37879304466416,76.66212069553359,27.20763723150358,73.98689389228821,65.30886121599738,257.10628962516785,7.165787696838379,0.8433051360508336
35,4.0832929611206055,0.7665891647338867,0.30226200819015503,1.233641505241394,1.780800461769104,83.61745652915104,76.44050460279577,28.34981247869076,71.07789516448975,64.87141719378184,264.69940638542175,7.197110652923584,0.8390886103705794
