epochs,losses,size_losses,religion_losses,ethnicity_losses,household_composition_losses,religion_accuracies,ethnicity_accuracies,household_composition_accuracies,size_distribution_accuracies,overall_accuracies,cumulative_time_seconds,epoch_time_seconds,tau_values,learning_rate,hidden_channels,combination_id
1,12.43832778930664,4.024534702301025,1.6347352266311646,1.7866665124893188,4.992391109466553,35.03811380960823,48.27158305265024,13.401879099450454,91.65240526199341,47.09099530592558,4.6526594161987305,4.6526594161987305,0.995,0.005,64,lr_0.005_hc_64
2,11.795465469360352,3.384674310684204,1.6283613443374634,1.7873835563659668,4.995046138763428,35.206523666016665,48.64385747207942,13.490515865981209,92.27802753448486,47.40473113464054,13.617984533309937,8.75951886177063,0.990025,0.005,64,lr_0.005_hc_64
3,11.230405807495117,2.836947202682495,1.6318734884262085,1.7812700271606445,4.980315685272217,35.2685694025882,47.30544229746499,14.297110441411098,93.00049543380737,47.46790439381792,29.486686944961548,15.462740898132324,0.985074875,0.005,64,lr_0.005_hc_64
4,10.44589614868164,2.144575357437134,1.629941463470459,1.752882480621338,4.918497562408447,34.71015777344442,46.64953022513739,14.297110441411098,93.47695112228394,47.28343739056921,42.831664085388184,12.9149751663208,0.9801495006250001,0.005,64,lr_0.005_hc_64
5,9.631664276123047,1.394783616065979,1.6259164810180664,1.7352356910705566,4.875729084014893,34.90515865981209,45.73657152987059,16.007800035454707,95.11102437973022,47.9401386512169,53.967467308044434,10.721693515777588,0.9752487531218751,0.005,64,lr_0.005_hc_64
6,9.146444320678711,0.9541993737220764,1.6154614686965942,1.7203904390335083,4.856392860412598,35.091295869526675,44.619748271583056,17.34621521006914,92.16845035552979,47.30642742667717,65.18142008781433,10.727469444274902,0.9703725093562657,0.005,64,lr_0.005_hc_64
7,8.943059921264648,0.7950753569602966,1.6042637825012207,1.7054402828216553,4.83828067779541,35.4103882290374,44.362701648643856,19.118950540684278,83.93360376358032,45.70641104548646,77.28446793556213,11.696930885314941,0.9655206468094844,0.005,64,lr_0.005_hc_64
8,8.794454574584961,0.7202796339988708,1.592177391052246,1.6922073364257812,4.789790630340576,36.36766530756958,43.29906045027477,20.386456302074098,83.10160636901855,45.78869710723425,88.69875907897949,10.985545635223389,0.960693043575437,0.005,64,lr_0.005_hc_64
9,8.60230541229248,0.6723950505256653,1.5754956007003784,1.6518970727920532,4.702517509460449,37.11221414642794,44.371565325296935,22.744194291792237,83.95187258720398,47.04496158768027,98.53653359413147,9.400015115737915,0.9558895783575597,0.005,64,lr_0.005_hc_64
10,8.398202896118164,0.598341166973114,1.5532015562057495,1.6329761743545532,4.61368465423584,38.20244637475625,44.77043077468534,23.462152100691366,86.47170066833496,48.226682479616976,108.45689225196838,9.527851343154907,0.9511101304657719,0.005,64,lr_0.005_hc_64
