epochs,losses,size_losses,religion_losses,ethnicity_losses,household_composition_losses,religion_accuracies,ethnicity_accuracies,household_composition_accuracies,size_distribution_accuracies,overall_accuracies,cumulative_time_seconds,epoch_time_seconds,tau_values,learning_rate,hidden_channels,combination_id
1,13.406074523925781,4.1313934326171875,1.5523743629455566,1.9796942472457886,5.742612838745117,38.819663152129266,41.188552649596055,9.51663699849377,87.72920966148376,44.313515615425715,13.163865804672241,13.163865804672241,0.995,0.005,256,lr_0.005_hc_256
2,11.626617431640625,2.4080662727355957,1.5349369049072266,1.977083444595337,5.706531047821045,38.1213200054772,40.01095440230043,9.229083938107626,89.8144781589508,44.29395912620902,27.258801460266113,13.400668621063232,0.990025,0.005,256,lr_0.005_hc_256
3,10.932469367980957,1.6670080423355103,1.5307966470718384,1.9543627500534058,5.780302047729492,37.91592496234424,39.43584828152814,9.94112008763522,74.43098425865173,40.43096939753983,40.930464029312134,12.935099363327026,0.985074875,0.005,256,lr_0.005_hc_256
4,10.213386535644531,1.269871711730957,1.45416259765625,1.8828290700912476,5.606523036956787,40.36697247706422,39.7781733534164,11.241955360810625,77.32261419296265,42.17742884606348,54.9815616607666,13.306580305099487,0.9801495006250001,0.005,256,lr_0.005_hc_256
5,9.558378219604492,0.9606060981750488,1.3981159925460815,1.8193856477737427,5.380270957946777,43.00972203204162,40.161577433931264,12.200465562097767,85.4149341583252,45.19667479659896,68.85153889656067,13.123429536819458,0.9752487531218751,0.005,256,lr_0.005_hc_256
6,9.32065486907959,0.9541125893592834,1.34770929813385,1.7675461769104004,5.251286506652832,44.35163631384362,41.31178967547583,14.0490209502944,91.98429584503174,47.924185696161395,82.4373688697815,12.817869901657104,0.9703725093562657,0.005,256,lr_0.005_hc_256
7,9.252462387084961,1.008261799812317,1.3410314321517944,1.761106014251709,5.142063140869141,44.61180336847871,39.928796385047235,15.59633027522936,89.5970344543457,47.43349112077525,96.42767262458801,13.253954410552979,0.9655206468094844,0.005,256,lr_0.005_hc_256
8,8.902427673339844,0.9285374283790588,1.2836546897888184,1.671790361404419,5.018445014953613,47.268245926331645,42.43461591126934,17.321648637546215,86.44735813140869,48.36796715163897,109.93908953666687,12.780062198638916,0.960693043575437,0.005,256,lr_0.005_hc_256
9,8.792810440063477,0.9511387944221497,1.2346137762069702,1.622488260269165,4.984569072723389,50.47240859920581,45.70724359852116,18.074763795700395,85.15317440032959,49.85189759843924,123.62602305412292,12.904151201248169,0.9558895783575597,0.005,256,lr_0.005_hc_256
10,8.487923622131348,0.9089126586914062,1.1672312021255493,1.5626864433288574,4.849093437194824,53.43009722032042,48.44584417362728,19.731617143639603,85.51921844482422,51.781694245602885,137.79925632476807,13.460434913635254,0.9511101304657719,0.005,256,lr_0.005_hc_256
11,8.34294319152832,0.8993363976478577,1.1445146799087524,1.5291143655776978,4.769977569580078,54.785704504997945,49.97946049568671,20.64904833630015,85.99166870117188,52.85147050953917,151.4688811302185,12.959249258041382,0.946354579813443,0.005,256,lr_0.005_hc_256
12,8.230576515197754,0.9207690358161926,1.133337378501892,1.517168402671814,4.6593017578125,55.64836368615638,50.40394358482815,22.319594687114886,84.8797082901001,53.31290256204988,165.20542812347412,12.952958106994629,0.9416228069143757,0.005,256,lr_0.005_hc_256
13,8.077051162719727,0.8941606283187866,1.0928305387496948,1.4843777418136597,4.605682849884033,56.757496919074356,50.80104066821855,23.346569902779677,86.2946629524231,54.299942610623916,178.98997592926025,13.071836709976196,0.9369146928798039,0.005,256,lr_0.005_hc_256
14,7.985963821411133,0.8442574143409729,1.0799206495285034,1.4791419506072998,4.582643508911133,58.25003423250719,51.82801588388334,24.058606052307272,85.89324355125427,55.00747492998802,192.69103121757507,12.96210765838623,0.9322301194154049,0.005,256,lr_0.005_hc_256
15,7.936975955963135,0.8881791234016418,1.0631808042526245,1.4625680446624756,4.523047924041748,58.18156921812954,51.06120772285362,24.9212652334657,83.78557562828064,54.48740445068238,206.39496541023254,12.87956690788269,0.9275689688183278,0.005,256,lr_0.005_hc_256
16,7.7763471603393555,0.8628720045089722,1.0525083541870117,1.4444165229797363,4.416550159454346,57.97617417499657,52.211419964398196,25.907161440503902,83.53231549263,54.90676776813217,220.20011806488037,13.081558227539062,0.9229311239742362,0.005,256,lr_0.005_hc_256
17,7.665478229522705,0.8495467305183411,1.025697112083435,1.4286530017852783,4.361581325531006,58.86621936190607,52.23880597014925,26.71504861016021,84.26998853683472,55.52251561976256,233.78056240081787,12.794785976409912,0.918316468354365,0.005,256,lr_0.005_hc_256
18,7.650135040283203,0.927139401435852,0.9877284169197083,1.4419808387756348,4.293286323547363,60.892783787484596,52.60851704778858,28.276050937970698,84.41112041473389,56.54711804699444,247.36975622177124,12.87706446647644,0.9137248860125932,0.005,256,lr_0.005_hc_256
19,7.551564693450928,0.8979980945587158,0.9664212465286255,1.423118233680725,4.264027118682861,61.79652197726961,53.36163220594277,27.358619745310147,82.99575448036194,56.378132102221116,261.6266677379608,13.479613542556763,0.9091562615825302,0.005,256,lr_0.005_hc_256
20,7.420727729797363,0.8854694366455078,0.9607483148574829,1.4317328929901123,4.142776966094971,61.72805696289196,53.12885115705874,29.330412159386555,84.33220386505127,57.12988103609713,275.13184547424316,12.77686071395874,0.9046104802746175,0.005,256,lr_0.005_hc_256
21,7.332282066345215,0.9088965058326721,0.9380450248718262,1.3896361589431763,4.095704555511475,62.19361906066,53.90935232096399,29.426263179515267,82.86876678466797,57.09950033645181,288.75252771377563,12.884285688400269,0.9000874278732445,0.005,256,lr_0.005_hc_256
22,7.321685314178467,0.9933792948722839,0.9099801182746887,1.3748698234558105,4.043456077575684,63.45337532520882,54.580309461864985,30.9188004929481,82.24707841873169,57.7998909246884,302.3133165836334,12.80977201461792,0.8955869907338783,0.005,256,lr_0.005_hc_256
23,7.204495429992676,0.9741332530975342,0.926078736782074,1.4030808210372925,3.901202917098999,63.50814733671094,54.45707243598521,32.68519786389155,82.21505880355835,58.21636911003652,315.96832036972046,12.934897899627686,0.8911090557802088,0.005,256,lr_0.005_hc_256
24,7.043638229370117,0.9332287311553955,0.9156980514526367,1.40261971950531,3.7920920848846436,63.72723538271943,53.14254415993427,32.781048884020265,82.08277225494385,57.93340017040445,329.5449573993683,12.829866886138916,0.8866535105013078,0.005,256,lr_0.005_hc_256
25,7.038778305053711,1.030784010887146,0.8969504237174988,1.362210750579834,3.748833417892456,65.57579077091606,55.59359167465425,33.712173079556344,81.20065927505493,59.0205537000454,343.2694034576416,12.89391303062439,0.8822202429488013,0.005,256,lr_0.005_hc_256
26,6.924228668212891,1.0089836120605469,0.888475775718689,1.3168408870697021,3.709928274154663,65.28823771052991,55.771600712036154,33.84910310831165,80.81080317497253,58.92993617646256,358.11736726760864,14.098354578018188,0.8778091417340573,0.005,256,lr_0.005_hc_256
27,6.837800979614258,1.0383470058441162,0.8896456360816956,1.3068283796310425,3.602979898452759,65.05545666164589,56.64795289607011,36.51923866904012,81.85951709747314,60.020541331057316,371.79298186302185,12.897029161453247,0.8734200960253871,0.005,256,lr_0.005_hc_256
28,6.78265380859375,1.0475133657455444,0.8934180736541748,1.3001447916030884,3.5415775775909424,65.83595782555113,57.209366013966864,36.97110776393263,81.53148889541626,60.38698012471673,386.2332365512848,13.603963136672974,0.8690529955452602,0.005,256,lr_0.005_hc_256
29,6.718469142913818,1.0646861791610718,0.8765257000923157,1.3019427061080933,3.4753146171569824,66.27413391756812,57.318910036971104,37.98438997672189,81.70875310897827,60.82154676005984,399.93337392807007,12.92913293838501,0.8647077305675338,0.005,256,lr_0.005_hc_256
30,6.60111665725708,1.0348310470581055,0.8834443092346191,1.2906383275985718,3.392202854156494,66.15089689168835,57.70231411748596,38.559496097494176,81.00885152816772,60.85538965870904,413.642196893692,12.865180015563965,0.8603841919146962,0.005,256,lr_0.005_hc_256
31,6.631285667419434,1.1377850770950317,0.8499611616134644,1.286885142326355,3.356654167175293,66.79446802683829,57.75708612898809,39.76448035054088,81.87189102172852,61.546981382023944,427.2073972225189,12.827098846435547,0.8560822709551227,0.005,256,lr_0.005_hc_256
32,6.431325912475586,1.097877860069275,0.8400475382804871,1.2636617422103882,3.229738712310791,68.0542242913871,58.606052307270986,41.079008626591815,80.61714172363281,62.089106737220675,440.7684347629547,12.788095474243164,0.851801859600347,0.005,256,lr_0.005_hc_256
33,6.499248027801514,1.1167691946029663,0.8338845372200012,1.2811282873153687,3.2674660682678223,67.97206627413391,58.82514035327947,39.96987539367383,81.13648295402527,61.975891243778115,454.24661231040955,12.762607097625732,0.8475428503023453,0.005,256,lr_0.005_hc_256
34,6.4348907470703125,1.1471134424209595,0.8438944220542908,1.2715568542480469,3.172325849533081,68.08161029713816,58.345885252635895,42.4620019170204,81.05172514915466,62.48530565398729,467.9209723472595,12.922529458999634,0.8433051360508336,0.005,256,lr_0.005_hc_256
35,6.352088928222656,1.1530754566192627,0.830325186252594,1.2954297065734863,3.073258638381958,68.04053128851157,58.263727235382724,44.05039025058195,80.91548085212708,62.817532406650834,481.47644233703613,12.825830459594727,0.8390886103705794,0.005,256,lr_0.005_hc_256
36,6.266300678253174,1.0917260646820068,0.8125321269035339,1.2634905576705933,3.0985517501831055,69.04012049842531,58.332192249760375,42.35245789401616,80.89845180511475,62.65580561182915,495.0631332397461,12.87799859046936,0.8348931673187264,0.005,256,lr_0.005_hc_256
37,6.187868118286133,1.1183316707611084,0.8110224604606628,1.2798500061035156,2.9786641597747803,69.76584965082843,58.61974531014652,44.091469259208544,82.33495950698853,63.70300593179301,509.49826073646545,13.70043683052063,0.8307187014821328,0.005,256,lr_0.005_hc_256
38,6.099151611328125,1.129406213760376,0.7941999435424805,1.2783739566802979,2.8971714973449707,70.83390387511982,59.46871148842941,45.378611529508426,79.74179983139038,63.855756681112005,524.5648658275604,14.330034017562866,0.8265651079747222,0.005,256,lr_0.005_hc_256
39,6.120677947998047,1.1551960706710815,0.8003182411193848,1.2857613563537598,2.879401922225952,69.79323565657948,59.331781459674104,46.52882377105299,82.9436182975769,64.64936479622088,538.5799381732941,13.272823333740234,0.8224322824348486,0.005,256,lr_0.005_hc_256
40,6.016794204711914,1.200630784034729,0.7706590294837952,1.2845871448516846,2.7609171867370605,70.916061892373,59.811036560317675,48.25414213336985,80.29963970184326,64.82022007197594,552.2312469482422,12.888684034347534,0.8183201210226743,0.005,256,lr_0.005_hc_256
41,5.984116554260254,1.2098782062530518,0.7801957130432129,1.2705057859420776,2.7235372066497803,70.82021087224429,60.23551964945912,48.96617828289744,80.52682876586914,65.1371843926175,565.8576076030731,12.82567048072815,0.8142285204175609,0.005,256,lr_0.005_hc_256
42,5.908256530761719,1.2335965633392334,0.7816290855407715,1.2541635036468506,2.6388676166534424,71.36793098726551,60.46830069834315,49.06202930302616,80.78826069831848,65.42163042173831,579.4860575199127,12.885541439056396,0.810157377815473,0.005,256,lr_0.005_hc_256
43,5.876422882080078,1.2008397579193115,0.7811721563339233,1.271443486213684,2.622967481613159,70.94344789812406,59.94796658907299,50.0205395043133,82.08005428314209,65.74800206866311,593.2049851417542,12.889658689498901,0.8061065909263957,0.005,256,lr_0.005_hc_256
44,5.810746192932129,1.2135473489761353,0.7365305423736572,1.259314775466919,2.601353883743286,71.25838696426126,59.811036560317675,50.36286457620156,80.92718124389648,65.58986733616925,606.9235880374908,12.951189756393433,0.8020760579717637,0.005,256,lr_0.005_hc_256
45,5.821561813354492,1.247756004333496,0.7509622573852539,1.253991723060608,2.568852186203003,73.14802136108447,61.2077228536218,50.979049705600445,80.02591133117676,66.34017631287087,621.5224378108978,13.83298134803772,0.798065677681905,0.005,256,lr_0.005_hc_256
46,5.795282363891602,1.2434598207473755,0.7862705588340759,1.2404212951660156,2.5251305103302,71.9019580994112,61.24880186224839,51.88278789538546,79.50611114501953,66.13491475051615,635.9467194080353,13.635987043380737,0.7940753492934954,0.005,256,lr_0.005_hc_256
47,5.7239885330200195,1.290536642074585,0.7915735840797424,1.2623982429504395,2.3794803619384766,71.97042311378885,60.933862796111185,53.97781733534164,81.182861328125,67.01624114334166,649.6996586322784,12.97943663597107,0.7901049725470279,0.005,256,lr_0.005_hc_256
48,5.704399108886719,1.3087232112884521,0.7755415439605713,1.2456227540969849,2.374511957168579,72.12104614541968,60.358756675338896,54.306449404354375,79.07409071922302,66.46508573608399,663.2701187133789,12.833614587783813,0.7861544476842928,0.005,256,lr_0.005_hc_256
