epochs,losses,size_losses,religion_losses,ethnicity_losses,household_composition_losses,religion_accuracies,ethnicity_accuracies,household_composition_accuracies,size_distribution_accuracies,overall_accuracies,cumulative_time_seconds,epoch_time_seconds,tau_values,learning_rate,hidden_channels,combination_id
1,11.931262969970703,3.2865097522735596,1.5041371583938599,1.7428677082061768,5.39774751663208,35.79178885630498,46.56891495601173,11.011730205278592,91.75252914428711,46.281240790470605,13.43780779838562,13.43780779838562,0.995,0.005,256,lr_0.005_hc_256
2,10.519413948059082,1.916054368019104,1.4890695810317993,1.7278721332550049,5.386417865753174,36.612903225806456,45.0,11.774193548387096,92.91821718215942,46.57632848908824,28.01751685142517,13.84665560722351,0.990025,0.005,256,lr_0.005_hc_256
3,9.66497802734375,1.1037486791610718,1.4849576950073242,1.7160720825195312,5.360198974609375,36.86217008797654,41.02639296187684,13.929618768328444,81.19418025016785,43.253090517087415,42.46828556060791,13.63369369506836,0.985074875,0.005,256,lr_0.005_hc_256
4,9.058795928955078,0.7736845016479492,1.4465612173080444,1.689405918121338,5.149144649505615,37.683284457478,40.19061583577713,17.683284457478006,81.48331642150879,44.26012529306048,57.374382734298706,14.103323459625244,0.9801495006250001,0.005,256,lr_0.005_hc_256
5,8.744670867919922,0.7583531141281128,1.4456145763397217,1.6760908365249634,4.864613056182861,38.225806451612904,42.023460410557185,20.234604105571847,86.77269220352173,46.81414079281592,71.84634900093079,13.590120792388916,0.9752487531218751,0.005,256,lr_0.005_hc_256
6,8.554784774780273,0.8013187050819397,1.4194929599761963,1.6387567520141602,4.695216655731201,39.44281524926686,44.42815249266862,22.85923753665689,89.28210735321045,49.0030781579507,86.31723737716675,13.645536184310913,0.9703725093562657,0.005,256,lr_0.005_hc_256
7,8.450399398803711,0.8051980137825012,1.3695275783538818,1.5576415061950684,4.718031883239746,41.407624633431084,47.18475073313783,22.991202346041057,87.11594343185425,49.67488028611606,100.73076009750366,13.551586389541626,0.9655206468094844,0.005,256,lr_0.005_hc_256
8,8.188637733459473,0.7438369989395142,1.280142068862915,1.449202537536621,4.715456008911133,44.34017595307918,47.888563049853374,22.419354838709676,85.75146794319153,50.09989044620844,115.18870329856873,13.610798358917236,0.960693043575437,0.005,256,lr_0.005_hc_256
9,8.113313674926758,0.7816431522369385,1.1976746320724487,1.372097134590149,4.761898517608643,49.941348973607035,51.3049853372434,24.07624633431085,84.16591286659241,52.372123377938415,129.70093941688538,13.640060663223267,0.9558895783575597,0.005,256,lr_0.005_hc_256
10,8.072973251342773,0.8097423315048218,1.1526650190353394,1.3207521438598633,4.78981351852417,52.41935483870967,53.064516129032256,25.263929618768326,85.07581949234009,53.95590501971259,144.8296868801117,14.291001319885254,0.9511101304657719,0.005,256,lr_0.005_hc_256
