epochs,losses,size_losses,religion_losses,ethnicity_losses,household_composition_losses,religion_accuracies,ethnicity_accuracies,household_composition_accuracies,size_distribution_accuracies,overall_accuracies,cumulative_time_seconds,epoch_time_seconds,tau_values,learning_rate,hidden_channels,combination_id
1,11.196149826049805,3.047686815261841,1.4109214544296265,1.4271148443222046,5.310426235198975,41.22059324923287,62.59802250255711,11.506989430617114,94.39066052436829,52.42906642669385,6.744330406188965,6.744330406188965,0.995,0.005,256,lr_0.005_hc_256
2,9.864828109741211,1.7875031232833862,1.4025663137435913,1.4050662517547607,5.269692420959473,41.408114558472555,63.2799181725196,11.916126832594614,94.33371424674988,52.73446845258416,13.995821714401245,7.001696825027466,0.990025,0.005,256,lr_0.005_hc_256
3,9.170808792114258,1.1054918766021729,1.4027886390686035,1.3929797410964966,5.269547939300537,40.04432321854756,62.20593249232868,13.74019774974429,80.85559606552124,49.21151238153544,21.143907070159912,6.842167139053345,0.985074875,0.005,256,lr_0.005_hc_256
4,8.65951919555664,0.821763813495636,1.3256491422653198,1.32814621925354,5.183959484100342,42.97647459938629,62.240027275826804,14.848278213433344,79.4049084186554,49.86742212682546,28.325004816055298,6.87914776802063,0.9801495006250001,0.005,256,lr_0.005_hc_256
5,8.301847457885742,0.6880616545677185,1.3040904998779297,1.3030610084533691,5.006633758544922,41.7490623934538,61.336515513126486,16.280259120354586,85.12736558914185,51.123300654019175,35.482608795166016,6.838440179824829,0.9752487531218751,0.005,256,lr_0.005_hc_256
6,8.184371948242188,0.7447322010993958,1.2835843563079834,1.2779428958892822,4.87811279296875,42.90828503239004,61.38765768837368,16.89396522332083,89.04697299003601,52.55922023353015,42.707961320877075,6.9221031665802,0.9703725093562657,0.005,256,lr_0.005_hc_256
7,8.058160781860352,0.7725462317466736,1.2615258693695068,1.2450854778289795,4.779003143310547,43.914081145584724,62.274122059324924,17.575860893283327,88.66494297981262,53.107251769501396,50.05606460571289,7.02054500579834,0.9655206468094844,0.005,256,lr_0.005_hc_256
8,7.796727180480957,0.7659341096878052,1.2020556926727295,1.1939469575881958,4.634790420532227,45.36310944425503,64.26866689396522,19.89430617115581,85.61645746231079,53.785634992921715,57.34095335006714,6.968853235244751,0.960693043575437,0.005,256,lr_0.005_hc_256
9,7.607759475708008,0.8130440711975098,1.154982089996338,1.173609972000122,4.466123580932617,47.101943402659394,64.45618820320492,23.5254006137061,82.96948671340942,54.513254733244956,64.72132587432861,7.038296222686768,0.9558895783575597,0.005,256,lr_0.005_hc_256
10,7.456056594848633,0.8058682084083557,1.1539748907089233,1.1617367267608643,4.334476947784424,48.039549948857825,65.70064780088647,25.059665871121716,79.16989922523499,54.49244071152525,72.19789838790894,7.167997360229492,0.9511101304657719,0.005,256,lr_0.005_hc_256
11,7.374592304229736,0.738894522190094,1.1583601236343384,1.1647127866744995,4.312624931335449,48.43163995908626,66.48482782134334,24.923286737129217,83.49140286445618,55.832789345503755,79.61289191246033,7.109880208969116,0.946354579813443,0.005,256,lr_0.005_hc_256
12,7.190216064453125,0.7229142785072327,1.1304174661636353,1.1582328081130981,4.178651332855225,50.10228435049437,66.92806000681895,25.400613706102966,83.05203318595886,56.370747812343794,86.72624802589417,6.801440238952637,0.9416228069143757,0.005,256,lr_0.005_hc_256
13,7.139006614685059,0.786430835723877,1.10244882106781,1.1407594680786133,4.109367370605469,50.59665871121718,67.08148653256052,28.128196385952947,83.36198329925537,57.2920812322465,93.80974316596985,6.775636911392212,0.9369146928798039,0.005,256,lr_0.005_hc_256
14,6.993660926818848,0.8387032151222229,1.0776728391647339,1.1132802963256836,3.9640042781829834,52.284350494374365,67.78042959427208,30.82168428230481,81.46580457687378,58.088067236956256,100.8888909816742,6.776007175445557,0.9322301194154049,0.005,256,lr_0.005_hc_256
