epochs,losses,size_losses,religion_losses,ethnicity_losses,household_composition_losses,religion_accuracies,ethnicity_accuracies,household_composition_accuracies,size_distribution_accuracies,overall_accuracies,cumulative_time_seconds,epoch_time_seconds,tau_values
1,11.96916675567627,3.5310487747192383,1.5125373601913452,1.6071852445602417,5.318395137786865,39.57553058676655,52.892218060757386,11.665973089194063,89.53921794891357,48.418234921407894,24.083449125289917,24.083449125289917,0.995
2,10.175074577331543,1.8929572105407715,1.4845616817474365,1.5682103633880615,5.229345321655273,39.52004438895825,51.56054931335831,13.066999583853518,90.9987211227417,48.78657860222794,47.713785886764526,22.27067732810974,0.990025
3,9.529677391052246,1.1564644575119019,1.4689247608184814,1.5708802938461304,5.333407878875732,40.310722707726455,48.120405049244006,14.218338188375643,82.26447701454163,46.22848573997193,71.11527633666992,22.03964614868164,0.985074875
4,8.812803268432617,0.8450526595115662,1.3640570640563965,1.454856514930725,5.148836612701416,42.11402413649605,50.11790817034263,14.939658759883478,84.95090007781982,48.030622786135496,94.20711421966553,21.728681087493896,0.9801495006250001
5,8.511773109436035,0.8458427786827087,1.2881824970245361,1.3600118160247803,5.017735958099365,44.624774587321404,51.25537522541268,15.869052573172423,91.60939455032349,50.839649234057504,117.69824075698853,22.154762744903564,0.9752487531218751
6,8.284675598144531,0.8175272941589355,1.2851283550262451,1.3339756727218628,4.848043918609619,45.2628658621168,51.38021917048135,17.339436815092245,92.23940372467041,51.5554813930902,141.01841044425964,21.910037994384766,0.9703725093562657
7,8.15931510925293,0.8228074312210083,1.260973572731018,1.298464298248291,4.777070045471191,46.40033291718685,50.950201137467054,18.22721598002497,90.46936631202698,51.511779086676455,165.33260369300842,22.895792961120605,0.9655206468094844
8,7.909510135650635,0.818767786026001,1.2605276107788086,1.2655192613601685,4.564695358276367,46.40033291718685,51.43570536828964,21.473158551810236,85.96416711807251,51.31834098883981,189.2102723121643,22.395255088806152,0.960693043575437
9,7.738501071929932,0.8065472841262817,1.2159523963928223,1.2441619634628296,4.471839427947998,49.6046608406159,53.308364544319595,23.359689277292272,85.09408235549927,52.84169925443176,213.21844291687012,22.640866994857788,0.9558895783575597
10,7.527436256408691,0.7935519218444824,1.1898443698883057,1.1934174299240112,4.350622653961182,50.686641697877654,55.88847274240533,25.190733804966015,87.83169984817505,54.89938702335601,236.71947050094604,22.111000776290894,0.9511101304657719
