epochs,losses,size_losses,religion_losses,ethnicity_losses,household_composition_losses,religion_accuracies,ethnicity_accuracies,household_composition_accuracies,size_distribution_accuracies,overall_accuracies,cumulative_time_seconds,epoch_time_seconds,tau_values
1,12.064598083496094,3.386279582977295,1.5015136003494263,1.7744505405426025,5.4023542404174805,35.48115746971736,47.27456258411844,11.036339165545089,94.10927891731262,46.97533453417337,3.0882015228271484,3.0882015228271484,0.995
2,10.145544052124023,1.6788647174835205,1.482547640800476,1.7202332019805908,5.2638983726501465,35.918573351278596,46.3492597577389,13.307537012113055,94.97487545013428,47.63756139281621,6.451220989227295,3.2210192680358887,0.990025
3,9.589162826538086,1.0845853090286255,1.479153037071228,1.692215919494629,5.3332085609436035,37.129878869448184,44.26312247644684,14.030955585464334,80.61251640319824,44.0091183336394,9.427586317062378,2.8420817852020264,0.985074875
4,8.984272956848145,0.7825964689254761,1.4139747619628906,1.6373591423034668,5.1503424644470215,38.55989232839839,46.382907133243606,17.59757738896366,83.7964415550232,46.584204601407215,12.394850492477417,2.8251776695251465,0.9801495006250001
5,8.578524589538574,0.766920804977417,1.3912324905395508,1.5871164798736572,4.833254814147949,40.09084791386272,46.48384925975774,21.55114401076716,89.86743092536926,49.49831802743922,15.357093811035156,2.8188276290893555,0.9752487531218751
6,8.65003490447998,0.8896930813789368,1.4030202627182007,1.5709052085876465,4.786416053771973,39.98990578734858,46.837146702557206,21.48384925975774,90.90917110443115,49.805018213523674,18.220404386520386,2.721649169921875,0.9703725093562657
7,8.373991012573242,0.7634580135345459,1.344761610031128,1.5215768814086914,4.744194984436035,41.57133243606999,47.71197846567968,21.904441453566623,91.79269075393677,50.745110777313265,21.213461875915527,2.8515398502349854,0.9655206468094844
8,8.182892799377441,0.741485595703125,1.269285798072815,1.4446604251861572,4.727460861206055,44.53230148048452,51.24495289367429,23.014804845222073,88.29708099365234,51.7722850532583,24.196942567825317,2.837285280227661,0.960693043575437
9,8.047690391540527,0.7453143000602722,1.2302638292312622,1.3633323907852173,4.708779811859131,45.67631224764469,51.7664872139973,23.721399730821,83.59618782997131,51.19009675560857,27.154315948486328,2.8152265548706055,0.9558895783575597
10,7.928171634674072,0.754866361618042,1.1742041110992432,1.296282410621643,4.702818870544434,49.39434724091521,54.79475100942126,24.057873485868104,85.05803346633911,53.32625130063592,30.04495358467102,2.7645885944366455,0.9511101304657719
11,7.785755634307861,0.7377904057502747,1.1514850854873657,1.272599220275879,4.623880863189697,50.26917900403769,55.366756393001346,23.906460296096903,84.66814756393433,53.55263581426757,33.040404081344604,2.8529069423675537,0.946354579813443
12,7.667989730834961,0.7173851728439331,1.130293369293213,1.2548019886016846,4.56550931930542,50.67294751009421,55.1985195154778,24.764468371467025,87.31696009635925,54.488223873349575,35.97242975234985,2.7873101234436035,0.9416228069143757
13,7.555749416351318,0.7247239351272583,1.114770531654358,1.219154715538025,4.497100353240967,51.88425302826379,57.537012113055184,25.622476446837144,86.36705875396729,55.352700085530856,39.04349637031555,2.9294281005859375,0.9369146928798039
14,7.431923866271973,0.761613667011261,1.0739976167678833,1.1743003129959106,4.4220123291015625,53.49932705248991,58.71467025572006,26.749663526244955,86.02364659309387,56.246826856887196,42.032771587371826,2.8311574459075928,0.9322301194154049
15,7.342329978942871,0.8014094829559326,1.030066967010498,1.137941837310791,4.3729119300842285,56.57806191117093,60.195154777927314,26.96837146702557,82.33752846717834,56.51977915582553,45.01235342025757,2.8433847427368164,0.9275689688183278
16,7.265864849090576,0.8120105266571045,1.015425682067871,1.1135337352752686,4.324894905090332,56.914535666218036,60.54845222072678,28.246971736204575,85.45506000518799,57.791254907084344,48.00092840194702,2.846076011657715,0.9229311239742362
17,7.136185169219971,0.8782804608345032,0.9770538210868835,1.0751351118087769,4.205715656280518,59.5222072678331,61.75975773889637,29.323687752355315,82.74582028388977,58.33786826074364,50.97161674499512,2.8282344341278076,0.918316468354365
18,7.00483512878418,0.8494701981544495,0.9442886114120483,1.0702273845672607,4.1408491134643555,59.50538358008075,61.03633916554509,30.097577388963657,83.86990427970886,58.627301103574595,53.92461538314819,2.8098113536834717,0.9137248860125932
19,6.954214572906494,0.8660861253738403,0.927041232585907,1.0657974481582642,4.095289707183838,59.555854643337824,62.92059219380888,30.56864064602961,82.92299509048462,58.99202064341523,56.88774085044861,2.821392297744751,0.9091562615825302
20,6.8751349449157715,0.9163670539855957,0.901150643825531,1.0481500625610352,4.009467124938965,61.911170928667566,63.223418573351275,32.09959623149394,83.99971723556519,60.30847574226949,59.85021233558655,2.8207545280456543,0.9046104802746175
21,6.768095016479492,0.9264675974845886,0.8679386377334595,1.035462498664856,3.9382262229919434,62.63458950201885,64.4179004037685,32.63795423956931,83.40297937393188,60.773355879822134,62.738072633743286,2.746079683303833,0.9000874278732445
22,6.650360107421875,0.9425967335700989,0.8672251105308533,1.049707293510437,3.7908308506011963,63.425302826379536,64.4179004037685,33.59690444145357,84.88973379135132,61.582460365738235,65.64740943908691,2.7672221660614014,0.8955869907338783
23,6.500278949737549,0.9368131756782532,0.8366007208824158,1.0243221521377563,3.702542781829834,64.97308209959624,64.92261103633916,33.41184387617766,85.0639820098877,62.0928797555002,69.08729910850525,3.314131498336792,0.8911090557802088
24,6.41767692565918,0.9871829748153687,0.8237521648406982,1.0217983722686768,3.5849430561065674,65.89838492597578,64.61978465679678,34.99327052489905,83.57778191566467,62.27230550583407,72.00615906715393,2.7766590118408203,0.8866535105013078
25,6.307116508483887,1.0491347312927246,0.830751359462738,1.0194851160049438,3.407745361328125,64.09825033647375,64.8721399730821,37.314939434724096,83.45334529876709,62.43466876076176,74.91543960571289,2.767221212387085,0.8822202429488013
26,6.226378917694092,1.0864042043685913,0.8174852132797241,1.018295168876648,3.304194450378418,65.74697173620457,66.77321668909825,38.290713324360695,82.06612467765808,63.2192566068304,77.82092189788818,2.7630040645599365,0.8778091417340573
27,6.116767883300781,1.0922725200653076,0.8226482272148132,1.0071512460708618,3.1946959495544434,66.43674293405114,66.43674293405114,39.350605652759086,82.92061686515808,63.78617709650486,81.1549882888794,3.191193103790283,0.8734200960253871
28,6.033475875854492,1.1556377410888672,0.8273977637290955,1.0063683986663818,3.044071674346924,65.76379542395692,66.62180349932704,41.53768506056528,81.24661445617676,63.7924746100065,84.15010786056519,2.86804461479187,0.8690529955452602
29,5.942758560180664,1.1716772317886353,0.8264731764793396,1.011135220527649,2.9334731101989746,66.68909825033647,66.95827725437415,43.337819650067296,80.80453276634216,64.44743198028003,87.08068680763245,2.7898755073547363,0.8647077305675338
30,5.857208251953125,1.1964534521102905,0.8129335045814514,0.9764962196350098,2.8713247776031494,67.19380888290713,67.17698519515478,44.51547779273216,82.07452893257141,65.24020020084139,89.97120237350464,2.757977247238159,0.8603841919146962
31,5.741983413696289,1.188084363937378,0.8198020458221436,0.9800788760185242,2.7540183067321777,67.71534320323015,66.7900403768506,46.130551816958274,81.49808049201965,65.53350397226467,93.19822812080383,3.0848259925842285,0.8560822709551227
32,5.61867618560791,1.1571590900421143,0.8037120699882507,0.9481155276298523,2.709689140319824,68.85935397039032,69.66689098250336,46.130551816958274,82.06850290298462,66.68132491820914,96.19638633728027,2.8563406467437744,0.851801859600347
