epochs,losses,size_losses,religion_losses,ethnicity_losses,household_composition_losses,religion_accuracies,ethnicity_accuracies,household_composition_accuracies,size_distribution_accuracies,overall_accuracies,cumulative_time_seconds,epoch_time_seconds,tau_values
1,12.91057300567627,3.6741600036621094,1.459169864654541,2.144441843032837,5.632801055908203,44.1180664480251,50.9624982175959,9.182945957507487,96.11262083053589,50.094032863416096,14.721847772598267,14.721847772598267,0.995
2,11.183908462524414,2.0023305416107178,1.449724793434143,2.1250295639038086,5.606823921203613,44.274918009411095,50.52046199914445,9.753315271638385,96.42084240913391,50.24238442233195,30.22907280921936,14.727871894836426,0.990025
3,10.452566146850586,1.2265264987945557,1.4700480699539185,2.105693817138672,5.65029764175415,45.23028661058035,50.12120347925282,9.596463710252388,80.76944351196289,46.42934932801211,45.760945081710815,14.691678524017334,0.985074875
4,9.814582824707031,0.8894827961921692,1.419895887374878,2.0344479084014893,5.4707560539245605,45.70084129473834,50.235277342079,10.537573078568373,79.9884557723999,46.615536871946404,61.163010120391846,14.528396844863892,0.9801495006250001
5,9.472307205200195,0.8514267206192017,1.361104965209961,2.002729892730713,5.257045745849609,47.08398688150577,49.664908027948094,12.419791815200343,88.58070373535156,49.43734761500144,76.64800691604614,14.608073711395264,0.9752487531218751
6,9.34516716003418,0.8938934803009033,1.3549679517745972,1.9933357238769531,5.102970600128174,48.196207044061026,49.778981890774276,13.075716526450876,88.44420909881592,49.87377864002552,92.11462473869324,14.551059246063232,0.9703725093562657
7,9.225373268127441,0.9094401001930237,1.3188562393188477,1.956436038017273,5.040640830993652,48.3673178383003,50.506202766291175,14.615713674604306,87.77602910995483,50.316315847287655,107.50938010215759,14.504903078079224,0.9655206468094844
8,9.063519477844238,0.8742575645446777,1.2542877197265625,1.8948044776916504,5.040169715881348,51.57564523028662,52.388421502923144,13.845715100527592,85.39512157440186,50.80122585203479,122.88463854789734,14.51737093925476,0.960693043575437
9,8.92591381072998,0.8664542436599731,1.2098727226257324,1.8381154537200928,5.011471271514893,54.35619563667474,54.35619563667474,14.943676030229575,82.78487920761108,51.61023662779753,138.92534828186035,15.183183431625366,0.9558895783575597
10,8.785469055175781,0.8705240488052368,1.1640907526016235,1.7886308431625366,4.962224006652832,56.92285755026379,55.81063738770854,15.21460145444175,83.05663466453552,52.751182764237406,154.37280654907227,14.587281465530396,0.9511101304657719
11,8.580804824829102,0.8100742101669312,1.143024206161499,1.7543357610702515,4.873371124267578,57.53600456295451,56.295451304719805,15.55682304292029,84.20799970626831,53.39906965421572,169.8300666809082,14.554962158203125,0.946354579813443
12,8.495368003845215,0.8746331334114075,1.1026719808578491,1.7129054069519043,4.805157661437988,59.489519463852844,57.57878226151433,17.068301725367174,84.22755002975464,54.59103837012225,185.25835347175598,14.55781865119934,0.9416228069143757
13,8.434986114501953,0.9254114031791687,1.0945290327072144,1.7139333486557007,4.701111793518066,61.14359047483246,57.96378154855268,18.508484243547695,81.4930260181427,54.777220571268884,200.53967428207397,14.44958758354187,0.9369146928798039
14,8.245904922485352,0.9188871383666992,1.0447386503219604,1.6579513549804688,4.624327182769775,62.669328390132605,59.40396406673321,20.504776843005846,81.45675659179688,56.00870647291713,216.00076508522034,14.53624153137207,0.9322301194154049
15,8.270055770874023,0.9458696842193604,1.027851939201355,1.6559820175170898,4.640352249145508,63.31099386852988,59.13303864252103,20.276629117353487,81.87901973724365,56.14992034141202,231.45799708366394,14.588040590286255,0.9275689688183278
16,8.208097457885742,0.9682863354682922,1.0030651092529297,1.6710267066955566,4.5657196044921875,63.98117781263368,59.489519463852844,21.10366462284329,80.73304891586304,56.32685270379822,247.17022705078125,14.809330940246582,0.9229311239742362
17,8.024748802185059,0.9473614692687988,0.9846733808517456,1.6227502822875977,4.469963550567627,65.97747041209183,60.84414658491373,21.788107799800372,81.34561777114868,57.48883564198866,263.312326669693,15.241438150405884,0.918316468354365
18,8.020746231079102,1.0238820314407349,0.9695377945899963,1.61514413356781,4.412182331085205,67.20376443747327,61.328960501925,22.64366177099672,80.65564632415771,57.95800825863817,278.7249903678894,14.52084994316101,0.9137248860125932
19,7.863114833831787,0.9450345039367676,0.9543663263320923,1.598158597946167,4.365555286407471,67.14672750606017,61.5856266932839,22.98588335947526,80.6051254272461,58.08084074651636,294.2201201915741,14.613855361938477,0.9091562615825302
20,7.842941761016846,1.02193284034729,0.9260303378105164,1.6058979034423828,4.289080619812012,68.55839155853415,61.6854413232568,24.910879794667046,79.44773435592651,58.650611758096126,309.65842294692993,14.544630289077759,0.9046104802746175
21,7.820725440979004,1.0627977848052979,0.9209856986999512,1.5869275331497192,4.250014305114746,69.38542706402396,62.36988450021389,25.310138314558678,80.49379587173462,59.38981143763279,325.1444866657257,14.562332391738892,0.9000874278732445
22,7.694915294647217,1.0375771522521973,0.9422255754470825,1.5864238739013672,4.128688812255859,67.58876372451162,62.070440610295165,26.08013688863539,81.79656267166138,59.38397597377589,340.497282743454,14.481793880462646,0.8955869907338783
23,7.551074981689453,1.1040488481521606,0.9097227454185486,1.5554993152618408,3.981804370880127,69.55653785826323,62.38414373306716,27.648652502495363,79.34350967407227,59.733210941974505,355.97199535369873,14.51388168334961,0.8911090557802088
24,7.494336128234863,1.13300359249115,0.9015933871269226,1.5380967855453491,3.921642303466797,70.81135034935122,62.954513047198056,28.119207186653355,79.7703206539154,60.41384780927951,371.376158952713,14.478617668151855,0.8866535105013078
25,7.320415496826172,1.1360375881195068,0.8886221647262573,1.5188978910446167,3.776857852935791,71.5385712248681,64.32339940111223,29.630685869100244,79.32496070861816,61.204404300924686,387.38647294044495,15.139283418655396,0.8822202429488013
26,7.192575454711914,1.1000416278839111,0.8991760015487671,1.5301645994186401,3.663193464279175,70.68301725367175,64.86525024953657,31.484386140025666,79.76847887039185,61.70028312840646,403.0012753009796,14.738580226898193,0.8778091417340573
27,7.1438822746276855,1.210578203201294,0.8998249769210815,1.520872712135315,3.512606620788574,71.62412662198774,64.90802794809639,34.165121916440896,78.08598279953003,62.195814821513764,418.742773771286,14.777692794799805,0.8734200960253871
28,7.045567512512207,1.212270736694336,0.8990989923477173,1.5624645948410034,3.3717331886291504,71.21060886924283,63.33951233423642,35.57678596891487,78.59387993812561,62.18019677762994,434.21809101104736,14.595213413238525,0.8690529955452602
29,6.942768573760986,1.2868387699127197,0.8714087009429932,1.535266399383545,3.2492547035217285,72.08042207329245,64.58006559247113,36.517895337230854,78.3515214920044,62.88247612374971,449.59252429008484,14.507211446762085,0.8647077305675338
30,6.83979606628418,1.2827693223953247,0.8542119264602661,1.5304718017578125,3.1723432540893555,73.22116070155425,65.3215457008413,37.81548552687865,77.77259349822998,63.53269635687604,465.06354689598083,14.539703845977783,0.8603841919146962
31,6.847347736358643,1.2545194625854492,0.8855677843093872,1.5810303688049316,3.126230239868164,71.56708969057465,64.1237701411664,38.214744046770285,80.76288104057312,63.66712122977112,480.44668436050415,14.506551742553711,0.8560822709551227
32,6.799055099487305,1.4080628156661987,0.8499354720115662,1.5110174417495728,3.0300395488739014,74.47597319264223,66.40524739769,39.79751889348353,78.20964455604553,64.72209600996533,495.82120728492737,14.509232997894287,0.851801859600347
33,6.627466678619385,1.3584513664245605,0.8330473899841309,1.5035321712493896,2.9324357509613037,73.69171538571226,66.00598887779837,40.86696135747897,79.57325577735901,65.03448034958716,511.9372570514679,15.166616439819336,0.8475428503023453
34,6.567622184753418,1.3516703844070435,0.826134979724884,1.5084195137023926,2.881397008895874,73.7202338514188,64.9508056466562,41.00955368601169,80.57830333709717,65.06472413029596,527.3187816143036,14.455195188522339,0.8433051360508336
35,6.548020839691162,1.3860135078430176,0.8138901591300964,1.5201342105865479,2.8279829025268555,74.61856552117496,65.6352488236133,42.22158847853986,81.308913230896,65.94607901355603,542.6620299816132,14.464924097061157,0.8390886103705794
36,6.450850009918213,1.3297340869903564,0.7982301712036133,1.53902268409729,2.783863067626953,75.5311564237844,65.29302723513474,43.19121631256239,80.20999431610107,66.05634857189565,558.0641658306122,14.484089612960815,0.8348931673187264
37,6.305241584777832,1.3372259140014648,0.8032098412513733,1.5278611183166504,2.6369447708129883,75.43134179381148,65.20747183801512,44.61713959788963,80.7044267654419,66.49009499878954,573.3790743350983,14.429778814315796,0.8307187014821328
38,6.328507900238037,1.4303854703903198,0.7980362176895142,1.5652161836624146,2.534870147705078,75.5311564237844,66.29117353486382,46.014544417510336,80.76575994491577,67.15065858026858,588.734934091568,14.442278385162354,0.8265651079747222
39,6.189261436462402,1.429423451423645,0.7851375341415405,1.5058112144470215,2.4688894748687744,76.05874803935548,66.44802509624982,48.338799372593755,79.48218584060669,67.58193958720143,604.1307044029236,14.47801661491394,0.8224322824348486
40,6.247458457946777,1.5145431756973267,0.7620542645454407,1.498558759689331,2.4723024368286133,77.91244831028091,66.90432054755455,47.93954085270212,77.5780439376831,67.58358841205518,619.5409858226776,14.528314590454102,0.8183201210226743
41,6.333919525146484,1.5152978897094727,0.7689887881278992,1.5334783792495728,2.5161542892456055,76.08726650506202,65.62098959076002,46.38528447169542,79.10194993019104,66.79887262442713,635.4444167613983,15.025500297546387,0.8142285204175609
42,6.17578125,1.4681700468063354,0.770876407623291,1.5153286457061768,2.4214060306549072,75.65948951946385,65.70654498787965,47.96805931840867,80.07462620735168,67.35218000827597,650.8265645503998,14.513082027435303,0.810157377815473
