epochs,losses,size_losses,religion_losses,ethnicity_losses,household_composition_losses,religion_accuracies,ethnicity_accuracies,household_composition_accuracies,size_distribution_accuracies,overall_accuracies,cumulative_time_seconds,epoch_time_seconds,tau_values,learning_rate,hidden_channels,combination_id
1,50.86503601074219,4.721104621887207,13.764470100402832,14.150842666625977,18.228618621826172,40.58983975451756,63.09239686327992,11.745652915103989,94.10592317581177,52.38345317717831,7.661548614501953,7.661548614501953,0.995,0.005,256,lr_0.005_hc_256
2,44.50694274902344,2.531923770904541,12.172377586364746,12.827645301818848,16.97499656677246,42.61847937265598,62.58097511080805,11.67746334810774,93.16628575325012,52.51080089620547,15.92592716217041,7.95362114906311,0.990025,0.005,256,lr_0.005_hc_256
3,33.95643997192383,3.0289950370788574,8.84574031829834,9.084741592407227,12.996964454650879,47.85202863961814,62.90487555404023,12.615069894306172,87.52095103263855,52.72323128015077,24.36176586151123,8.085561513900757,0.985074875,0.005,256,lr_0.005_hc_256
4,26.566789627075195,4.498958587646484,6.5642170906066895,5.9373884201049805,9.566225051879883,53.92090010228435,62.93897033753836,17.23491305830208,82.4070394039154,54.125455725510044,32.902201652526855,8.183231830596924,0.9801495006250001,0.005,256,lr_0.005_hc_256
5,22.14932632446289,2.651458263397217,5.042276859283447,5.197995185852051,9.257596969604492,57.22809410160246,61.96726900784179,18.462325264234572,76.49204730987549,53.537433920888574,41.15381145477295,7.90209436416626,0.9752487531218751,0.005,256,lr_0.005_hc_256
6,17.6475887298584,4.175487041473389,3.9736056327819824,3.7856829166412354,5.712813854217529,63.654960790998985,69.24650528469144,18.820320490964882,75.10387301445007,56.706414895276346,49.56963133811951,8.05525827407837,0.9703725093562657,0.005,256,lr_0.005_hc_256
7,14.817456245422363,3.6146883964538574,3.5689005851745605,3.054365873336792,4.579501152038574,68.10433003750425,72.79236276849642,18.377088305489263,75.61964988708496,58.723357749643725,57.98176980018616,8.0585298538208,0.9655206468094844,0.005,256,lr_0.005_hc_256
8,12.660174369812012,2.9083542823791504,2.619933605194092,2.6985814571380615,4.433304786682129,71.36038186157518,70.52505966587113,19.706784861916127,74.83827471733093,59.107625276673346,66.31821632385254,7.97161602973938,0.960693043575437,0.005,256,lr_0.005_hc_256
9,11.598794937133789,2.9822280406951904,1.9594651460647583,3.1089773178100586,3.5481245517730713,74.53119672690079,70.71258097511081,19.468121377429252,75.37405490875244,60.021488497048324,74.87143850326538,8.18341851234436,0.9558895783575597,0.005,256,lr_0.005_hc_256
10,10.322707176208496,2.607522487640381,1.512337327003479,3.0756542682647705,3.1271934509277344,74.65052846914422,71.08762359359018,21.73542448005455,73.17656874656677,60.16253632233892,83.88923668861389,8.648589611053467,0.9511101304657719,0.005,256,lr_0.005_hc_256
11,9.72579574584961,3.2964000701904297,0.9720768928527832,2.498426675796509,2.9588916301727295,77.88953290146607,71.73542448005456,21.326287078077055,73.21964502334595,61.0427223707359,92.36594247817993,8.125754117965698,0.946354579813443,0.005,256,lr_0.005_hc_256
12,9.01691722869873,3.400130271911621,0.7590286135673523,1.9530436992645264,2.904714345932007,78.57142857142857,71.47971360381862,21.769519263552674,68.70821714401245,60.132219645703074,100.95360445976257,8.201586961746216,0.9416228069143757,0.005,256,lr_0.005_hc_256
13,8.815536499023438,3.0159010887145996,0.7177737355232239,2.0906760692596436,2.9911859035491943,78.86123423116264,72.82645755199455,22.911694510739856,70.8300232887268,61.357352395655965,109.29885721206665,7.990448474884033,0.9369146928798039,0.005,256,lr_0.005_hc_256
14,8.159379959106445,2.853353977203369,0.6884182095527649,1.9426705837249756,2.6749374866485596,80.34435731333106,73.83225366518923,22.485509717013297,72.87687659263611,62.384749322042424,117.71442890167236,8.02475380897522,0.9322301194154049,0.005,256,lr_0.005_hc_256
15,8.000995635986328,2.7719650268554688,0.5766870379447937,2.132070779800415,2.5202722549438477,81.07739515854074,74.32662802591203,22.212751449028296,71.57430052757263,62.29776879026343,126.10953211784363,8.037789344787598,0.9275689688183278,0.005,256,lr_0.005_hc_256
16,7.489501953125,2.8391737937927246,0.5414605736732483,1.7128715515136719,2.395995855331421,80.8216842823048,74.00272758267985,24.42891237640641,70.73559761047363,62.49723046296618,135.25586700439453,8.77007532119751,0.9229311239742362,0.005,256,lr_0.005_hc_256
17,7.33478307723999,2.8636584281921387,0.45217615365982056,1.5578811168670654,2.4610676765441895,81.99795431299012,74.37777020115922,24.752812819638596,71.45644426345825,63.14624539931155,143.64719104766846,7.994210243225098,0.918316468354365,0.005,256,lr_0.005_hc_256
18,7.171672344207764,2.884016513824463,0.397722452878952,1.6349105834960938,2.2550225257873535,81.5547221275145,75.05966587112172,25.059665871121716,70.97852230072021,63.163144042619535,152.31574273109436,8.305897235870361,0.9137248860125932,0.005,256,lr_0.005_hc_256
19,6.697155952453613,2.764165163040161,0.35415613651275635,1.4564062356948853,2.1224281787872314,82.20252301397886,75.84384589157858,25.84384589157859,71.24487161636353,63.78377160337488,160.80420994758606,8.120125532150269,0.9091562615825302,0.005,256,lr_0.005_hc_256
20,6.708895206451416,2.5434367656707764,0.31998223066329956,1.563177227973938,2.282299041748047,83.10603477667917,75.82679849982952,26.270030685305144,73.20126295089722,64.60103172817777,169.07784390449524,7.902000188827515,0.9046104802746175,0.005,256,lr_0.005_hc_256
21,6.408322334289551,2.6123595237731934,0.38948842883110046,1.317305564880371,2.0891685485839844,82.16842823048074,75.91203545857483,27.804295942720763,73.57033491134644,64.86377363578069,177.45086026191711,7.9892497062683105,0.9000874278732445,0.005,256,lr_0.005_hc_256
22,6.2451629638671875,2.437227964401245,0.315886914730072,1.498012900352478,1.994035005569458,82.69689737470168,76.66212069553359,28.042959427207638,72.21298217773438,64.90373991879432,185.7966763973236,7.973921298980713,0.8955869907338783,0.005,256,lr_0.005_hc_256
23,6.052382469177246,2.315612554550171,0.35950493812561035,1.506467580795288,1.870797038078308,82.15138083873167,76.38936242754859,28.946471189907946,74.46311116218567,65.48758140459347,194.0392189025879,7.874510288238525,0.8911090557802088,0.005,256,lr_0.005_hc_256
24,6.073123931884766,2.52112078666687,0.3572578430175781,1.249709963798523,1.945035457611084,83.02079781793385,76.54278895329014,28.48619161268326,72.8556215763092,65.22634999005412,202.50530076026917,8.099129676818848,0.8866535105013078,0.005,256,lr_0.005_hc_256
25,6.018416404724121,2.488889694213867,0.34638217091560364,1.2402315139770508,1.9429131746292114,82.66280259120354,77.2417320150017,29.338561200136382,71.69649600982666,65.23489795404207,209.70538783073425,6.819857597351074,0.8822202429488013,0.005,256,lr_0.005_hc_256
26,5.98040771484375,2.448413610458374,0.35566872358322144,1.2719835042953491,1.9043415784835815,83.29355608591885,77.19058983975452,29.38970337538357,75.2520740032196,66.28148082606914,217.59941267967224,7.533878564834595,0.8778091417340573,0.005,256,lr_0.005_hc_256
27,5.977881908416748,2.284450054168701,0.3634323179721832,1.4353986978530884,1.8946009874343872,83.02079781793385,77.85543811796795,30.497783839072625,73.85002970695496,66.30601237048235,225.95525670051575,7.980757236480713,0.8734200960253871,0.005,256,lr_0.005_hc_256
28,5.769842147827148,2.1903200149536133,0.3943178057670593,1.3524062633514404,1.8327980041503906,82.78213433344698,78.16229116945107,30.122741220593248,73.84173274040222,66.22722486597338,234.1573076248169,7.844003915786743,0.8690529955452602,0.005,256,lr_0.005_hc_256
29,5.602884292602539,2.134181261062622,0.36554285883903503,1.374225378036499,1.72893488407135,83.12308216842823,78.23048073644733,29.03170814865326,74.25875067710876,66.1610054326594,242.62191247940063,8.079777956008911,0.8647077305675338,0.005,256,lr_0.005_hc_256
30,5.410190582275391,2.080723285675049,0.361352801322937,1.1781127452850342,1.7900017499923706,82.67984998295262,78.38390726218888,29.082850323900445,71.79309129714966,65.4849247165479,251.14200043678284,8.15906023979187,0.8603841919146962,0.005,256,lr_0.005_hc_256
31,5.592412948608398,2.0330636501312256,0.386574387550354,1.3092416524887085,1.8635329008102417,82.85032390044323,78.77599727241731,29.509035117627004,72.67686128616333,65.95305439416272,260.26169753074646,8.744589567184448,0.8560822709551227,0.005,256,lr_0.005_hc_256
32,5.608851432800293,2.1455812454223633,0.3799338936805725,1.2393875122070312,1.8439488410949707,83.05489260143199,78.48619161268327,29.03170814865326,75.97182989120483,66.63615556349333,268.3784625530243,7.720273733139038,0.851801859600347,0.005,256,lr_0.005_hc_256
33,5.488055229187012,2.1704294681549072,0.3622298538684845,1.2749069929122925,1.6804888248443604,83.44698261166042,78.45209682918514,29.611319468121376,73.08341264724731,66.14845288905357,275.65544176101685,6.918702602386475,0.8475428503023453,0.005,256,lr_0.005_hc_256
34,5.542841911315918,2.163278579711914,0.3738812804222107,1.2473454475402832,1.7583363056182861,83.6345039209001,79.23627684964201,28.128196385952947,75.09853839874268,66.52437888880944,283.40622997283936,7.3814897537231445,0.8433051360508336,0.005,256,lr_0.005_hc_256
35,5.342535018920898,2.135990858078003,0.3818252384662628,1.1349132061004639,1.6898056268692017,82.62870780770542,80.08864643709512,29.577224684623253,75.19116997718811,66.87143722665299,290.9002060890198,7.13203501701355,0.8390886103705794,0.005,256,lr_0.005_hc_256
36,5.112298011779785,2.0855042934417725,0.344034880399704,1.0296547412872314,1.653104305267334,83.56631435390385,79.59427207637232,30.787589498806682,73.59594106674194,66.8860292489562,298.1401650905609,6.880879878997803,0.8348931673187264,0.005,256,lr_0.005_hc_256
37,5.18060302734375,2.2143681049346924,0.4062531590461731,1.001954436302185,1.5580273866653442,82.85032390044323,79.88407773610638,31.691101261506986,73.80208373069763,67.05689665718855,305.7027974128723,7.211709022521973,0.8307187014821328,0.005,256,lr_0.005_hc_256
38,5.18238639831543,2.1131439208984375,0.4037974178791046,1.1400967836380005,1.5253483057022095,83.31060347766793,80.600068189567,31.520627344016365,74.37442541122437,67.45143110561891,313.0466568470001,6.989506006240845,0.8265651079747222,0.005,256,lr_0.005_hc_256
39,5.4381537437438965,2.343970775604248,0.37090328335762024,1.1337965726852417,1.5894832611083984,83.12308216842823,80.46368905557449,31.128537333787932,73.83777499198914,67.13827088744495,320.5920708179474,7.184903621673584,0.8224322824348486,0.005,256,lr_0.005_hc_256
40,5.326123237609863,2.2756290435791016,0.34213197231292725,1.0457550287246704,1.6626074314117432,83.34469826116604,80.77054210705762,33.19127173542448,73.88246059417725,67.79724317445634,327.82799768447876,6.891175270080566,0.8183201210226743,0.005,256,lr_0.005_hc_256
41,5.001859664916992,2.013721227645874,0.3473682403564453,0.9399911761283875,1.7007790803909302,83.80497783839073,80.48073644732357,31.196726900784178,73.76461029052734,67.31176286925646,335.09375190734863,6.904989957809448,0.8142285204175609,0.005,256,lr_0.005_hc_256
42,5.023687362670898,2.04731822013855,0.37772706151008606,0.9384405612945557,1.6602014303207397,83.27650869416979,80.88987384930105,32.01500170473918,73.65466952323914,67.45901344286229,342.59332156181335,7.14033055305481,0.810157377815473,0.005,256,lr_0.005_hc_256
43,4.9867167472839355,1.9979712963104248,0.3694635331630707,1.0313358306884766,1.5879462957382202,82.95260825093762,80.80463689055574,32.44118649846573,74.62782263755798,67.70656356937927,350.79620838165283,7.8463451862335205,0.8061065909263957,0.005,256,lr_0.005_hc_256
44,5.056962013244629,2.1188924312591553,0.31352415680885315,0.9630164504051208,1.6615285873413086,83.25946130242073,81.9127173542448,32.39004432321855,73.45139980316162,67.75340569576143,357.9998104572296,6.844311475753784,0.8020760579717637,0.005,256,lr_0.005_hc_256
45,5.109689235687256,2.0896873474121094,0.3351394236087799,1.063944697380066,1.6209179162979126,83.95840436413229,81.38424821002387,33.14012956017729,74.06952381134033,68.13807648641844,365.23387813568115,6.890939950942993,0.798065677681905,0.005,256,lr_0.005_hc_256
46,4.65649938583374,2.0687971115112305,0.31444767117500305,0.7933949828147888,1.4798595905303955,83.92430958063416,81.74224343675418,32.850323900443236,73.96392822265625,68.12020128512195,372.70319867134094,7.062611818313599,0.7940753492934954,0.005,256,lr_0.005_hc_256
47,4.928557395935059,1.9495644569396973,0.42441561818122864,0.9577763080596924,1.5968011617660522,83.65155131264916,81.06034776679168,33.05489260143198,73.92427921295166,67.92276772345612,380.6208550930023,7.558181524276733,0.7901049725470279,0.005,256,lr_0.005_hc_256
48,4.985076904296875,2.109193801879883,0.40763059258461,0.9015933275222778,1.5666592121124268,84.07773610637572,82.13433344698261,33.85612001363791,73.16269874572754,68.30772207818094,387.92162442207336,6.953106641769409,0.7861544476842928,0.005,256,lr_0.005_hc_256
49,4.811154365539551,2.0381665229797363,0.3632335364818573,0.8950515389442444,1.5147030353546143,83.3617456529151,83.32765086941698,34.93010569382884,71.87237739562988,68.3729699029477,395.163827419281,6.8844568729400635,0.7822236754458713,0.005,256,lr_0.005_hc_256
50,4.734261512756348,2.143933057785034,0.3570588529109955,0.7128801345825195,1.520389437675476,84.4527787248551,83.58336174565292,34.74258438458916,71.87237739562988,68.66277556268176,402.39931774139404,6.888998508453369,0.778312557068642,0.005,256,lr_0.005_hc_256
51,4.795382499694824,2.1534712314605713,0.33739185333251953,0.7784851789474487,1.5260344743728638,84.57211046709854,83.87316740538697,34.74258438458916,73.14431667327881,69.08304473258838,409.689977645874,6.924781560897827,0.7744209942832988,0.005,256,lr_0.005_hc_256
52,4.801626682281494,2.1591339111328125,0.35883381962776184,0.8202639222145081,1.4633949995040894,84.14592567337198,83.87316740538697,36.805318786225705,72.1336841583252,69.23952400582746,416.9527986049652,6.910734415054321,0.7705488893118823,0.005,256,lr_0.005_hc_256
53,4.745266437530518,2.093209981918335,0.3794209063053131,0.8059662580490112,1.466668963432312,84.06068871462666,83.6856460961473,36.51551312649165,72.84948825836182,69.27783404890685,424.1711959838867,6.858491897583008,0.7666961448653229,0.005,256,lr_0.005_hc_256
54,4.770003318786621,2.1224586963653564,0.3468077480792999,0.7203634977340698,1.5803734064102173,84.0947834981248,84.1288782816229,35.81657006478009,73.77973794937134,69.45499244847478,431.99945759773254,7.468051910400391,0.7628626641409962,0.005,256,lr_0.005_hc_256
55,4.689182281494141,2.0447118282318115,0.3611809313297272,0.8934443593025208,1.3898448944091797,84.55506307534947,83.4128878281623,35.61200136379134,74.85452890396118,69.60862029281607,439.82835936546326,7.469414710998535,0.7590483508202912,0.005,256,lr_0.005_hc_256
56,4.714890480041504,2.012387275695801,0.3436878025531769,0.8417420983314514,1.5170735120773315,84.16297306512104,83.53221957040573,36.85646096147289,72.5647509098053,69.27910112670124,447.46319603919983,7.275512218475342,0.7552531090661897,0.005,256,lr_0.005_hc_256
57,4.599440097808838,2.151085138320923,0.33308732509613037,0.7427148818969727,1.3725529909133911,84.91305830207978,84.46982611660417,36.25980225025571,73.1024980545044,69.68629618086102,454.68687415122986,6.864891052246094,0.7514768435208588,0.005,256,lr_0.005_hc_256
