epochs,losses,size_losses,religion_losses,ethnicity_losses,household_composition_losses,religion_accuracies,ethnicity_accuracies,household_composition_accuracies,size_distribution_accuracies,overall_accuracies,cumulative_time_seconds,epoch_time_seconds,tau_values,learning_rate,hidden_channels,combination_id
1,11.642953872680664,3.2328622341156006,1.4052180051803589,1.6315261125564575,5.373347282409668,45.732165206508135,58.61076345431789,11.314142678347935,95.68225145339966,52.834830698143406,3.604630947113037,3.604630947113037,0.995,0.005,128,lr_0.005_hc_128
2,10.759834289550781,2.4115729331970215,1.3950783014297485,1.6032443046569824,5.349938869476318,44.58072590738423,57.934918648310386,11.539424280350438,95.32442688941956,52.34487393136615,7.101589679718018,3.3277626037597656,0.990025,0.005,128,lr_0.005_hc_128
3,9.79824447631836,1.6006617546081543,1.3647722005844116,1.5775328874588013,5.255277633666992,45.006257822277846,57.183979974968715,13.09136420525657,93.60687136650085,52.22211834225099,10.902574300765991,3.641380548477173,0.985074875,0.005,128,lr_0.005_hc_128
4,9.09475326538086,0.9106321930885315,1.3309638500213623,1.552033543586731,5.301124095916748,43.917396745932415,55.694618272841055,14.342928660826033,84.87818241119385,49.708281522698336,15.039201259613037,3.956894636154175,0.9801495006250001,0.005,128,lr_0.005_hc_128
5,8.98931884765625,0.834970235824585,1.2910281419754028,1.4984798431396484,5.364840030670166,44.217772215269086,54.580725907384235,15.607008760951189,78.95143032073975,48.33923430108606,18.787192344665527,3.59192156791687,0.9752487531218751,0.005,128,lr_0.005_hc_128
6,8.731707572937012,0.7421730160713196,1.2265785932540894,1.4497785568237305,5.313177108764648,46.020025031289116,54.91864831038799,16.408010012515646,78.95506620407104,49.07543738956595,22.428219318389893,3.4790189266204834,0.9703725093562657,0.005,128,lr_0.005_hc_128
7,8.440580368041992,0.6508088707923889,1.1694989204406738,1.3751153945922852,5.245157718658447,48.8360450563204,55.8322903629537,16.09511889862328,80.39187788963318,50.288833051882634,26.024619579315186,3.4381282329559326,0.9655206468094844,0.005,128,lr_0.005_hc_128
8,8.260274887084961,0.6336132884025574,1.1529947519302368,1.3413118124008179,5.132355690002441,48.57321652065082,57.08385481852315,16.80851063829787,84.99199151992798,51.86439337434996,29.511729955673218,3.3259692192077637,0.960693043575437,0.005,128,lr_0.005_hc_128
9,8.183612823486328,0.6912215948104858,1.1367199420928955,1.318496823310852,5.037174224853516,49.787234042553195,57.33416770963705,17.60951188986233,86.87281012535095,52.90093094185089,33.118226289749146,3.4446325302124023,0.9558895783575597,0.005,128,lr_0.005_hc_128
10,8.105729103088379,0.7172324061393738,1.1327439546585083,1.3143750429153442,4.941377639770508,50.212765957446805,57.09637046307885,17.922403003754695,87.79234886169434,53.25597207149366,36.91110396385193,3.6385769844055176,0.9511101304657719,0.005,128,lr_0.005_hc_128
