epochs,losses,accuracies,cumulative_time_seconds,epoch_time_seconds
1,31.763940811157227,,0.03283286094665527,0.03283286094665527
2,30.748994827270508,,0.0842587947845459,0.03776860237121582
3,29.939109802246094,,0.13524222373962402,0.04131650924682617
4,29.331199645996094,,0.18870115280151367,0.03176379203796387
5,28.867923736572266,,0.23824238777160645,0.028076171875
6,28.508508682250977,,0.28969597816467285,0.03740692138671875
7,28.25114631652832,,0.3430628776550293,0.043610334396362305
8,28.032447814941406,,0.39416050910949707,0.031586647033691406
9,27.922565460205078,,0.44307470321655273,0.033181190490722656
10,27.767181396484375,,0.4944617748260498,0.03748130798339844
11,27.656068801879883,,0.5448122024536133,0.040563106536865234
12,27.522062301635742,,0.5959749221801758,0.0287017822265625
13,27.42200469970703,,0.646620512008667,0.03169107437133789
14,27.307613372802734,,0.6980834007263184,0.03551506996154785
15,27.27703094482422,,0.7492742538452148,0.03918623924255371
16,27.147106170654297,,0.8003764152526855,0.042664527893066406
17,27.134965896606445,,0.8518171310424805,0.031144380569458008
18,27.055095672607422,,0.9030880928039551,0.03551506996154785
19,26.995746612548828,,0.9542982578277588,0.03949713706970215
20,26.953880310058594,,1.005134105682373,0.027126789093017578
21,26.895965576171875,,1.056246280670166,0.0310821533203125
22,26.8872013092041,,1.1072633266448975,0.03491020202636719
23,26.813209533691406,,1.1585819721221924,0.03917860984802246
24,26.80340576171875,,1.2096836566925049,0.026866912841796875
25,26.744609832763672,,1.2617533206939697,0.03140711784362793
26,26.67658042907715,,1.3114891052246094,0.03366398811340332
27,26.680566787719727,,1.3628957271575928,0.037566184997558594
28,26.626670837402344,,1.4141557216644287,0.04165792465209961
29,26.58511734008789,,1.4669723510742188,0.031607627868652344
30,26.56979751586914,,1.5161235332489014,0.03332400321960449
31,26.511032104492188,,1.567645788192749,0.03756570816040039
32,26.524463653564453,,1.6187899112701416,0.04163861274719238
33,26.50634002685547,,1.669464349746704,0.029126644134521484
34,26.44052505493164,,1.7212717533111572,0.03366565704345703
35,26.43593978881836,,1.7728474140167236,0.03747224807739258
36,26.43140411376953,,1.8227572441101074,0.03984951972961426
37,26.35092544555664,,1.8739938735961914,0.027957677841186523
38,26.35418128967285,,1.9248359203338623,0.031558990478515625
39,26.32073974609375,,1.9761414527893066,0.03543257713317871
40,26.29251480102539,,2.027571678161621,0.039501190185546875
41,26.273773193359375,,2.078660011291504,0.027051687240600586
42,26.2701416015625,,2.1337661743164062,0.03480172157287598
43,26.238563537597656,,2.183271646499634,0.029975175857543945
44,26.242897033691406,,2.2324700355529785,0.033417701721191406
45,26.21022605895996,,2.283614158630371,0.027068138122558594
46,26.149738311767578,,2.3345086574554443,0.03157782554626465
47,26.116281509399414,,2.3860151767730713,0.035475969314575195
48,26.121774673461914,,2.436324119567871,0.038599252700805664
49,26.10316276550293,,2.4869961738586426,0.0418241024017334
50,26.0892333984375,,2.5395798683166504,0.03159523010253906
51,26.07886505126953,,2.5901992321014404,0.034880876541137695
52,26.04766845703125,,2.641216516494751,0.0393376350402832
53,26.034324645996094,,2.6919660568237305,0.026920795440673828
54,26.018230438232422,,2.7444357872009277,0.03181028366088867
55,25.970611572265625,,2.7936878204345703,0.03350543975830078
56,25.989036560058594,,2.8451972007751465,0.03751349449157715
57,25.940227508544922,,2.896127462387085,0.04098224639892578
58,25.930519104003906,,2.947033643722534,0.028954744338989258
59,25.897689819335938,,2.9989471435546875,0.03348183631896973
60,25.88450050354004,,3.0507655143737793,0.03779315948486328
61,25.870344161987305,,3.1008927822113037,0.040476083755493164
62,25.831485748291016,,3.1521239280700684,0.02843952178955078
63,25.823453903198242,,3.2038934230804443,0.032697439193725586
64,25.790668487548828,,3.2543704509735107,0.035771846771240234
65,25.77347183227539,,3.3058204650878906,0.03933215141296387
66,25.774616241455078,,3.3566787242889404,0.04221057891845703
67,25.732330322265625,,3.408939838409424,0.0316319465637207
68,25.73489761352539,,3.4583616256713867,0.03367877006530762
69,25.690088272094727,,3.503662586212158,0.03145408630371094
70,25.684036254882812,,3.562985897064209,0.027406692504882812
71,25.661035537719727,,3.6146185398101807,0.03147459030151367
72,25.628334045410156,,3.66416335105896,0.033529043197631836
73,25.607730865478516,,3.715761661529541,0.03783679008483887
74,25.6199893951416,,3.7656874656677246,0.04005694389343262
75,25.586021423339844,,3.816364288330078,0.027557849884033203
76,25.55172348022461,,3.8672971725463867,0.03128981590270996
77,25.54680061340332,,3.918424129486084,0.03545427322387695
78,25.46368408203125,,3.9695582389831543,0.039137840270996094
79,25.467464447021484,,4.020522356033325,0.027030467987060547
80,25.46110725402832,,4.071924686431885,0.030974388122558594
81,25.398548126220703,,4.1194047927856445,0.03139352798461914
82,25.40109634399414,,4.175482749938965,0.040213584899902344
83,25.365280151367188,,4.2262282371521,0.02763652801513672
84,25.3377742767334,,4.276958227157593,0.031199216842651367
85,25.29965591430664,,4.328634262084961,0.035765647888183594
86,25.288860321044922,,4.378638505935669,0.03793597221374512
87,25.279020309448242,,4.429981231689453,0.04179835319519043
88,25.242149353027344,,4.482762336730957,0.03162980079650879
89,25.18027114868164,,4.53200101852417,0.03356790542602539
90,25.197568893432617,,4.583118677139282,0.03741621971130371
91,25.142581939697266,,4.634223222732544,0.04108834266662598
92,25.109996795654297,,4.68544340133667,0.028937578201293945
93,25.052433013916016,,4.737987041473389,0.033808231353759766
94,25.05185317993164,,4.787428140640259,0.0353696346282959
95,25.01978302001953,,4.839155435562134,0.03994131088256836
96,24.975353240966797,,4.890112638473511,0.027733564376831055
97,24.95960235595703,,4.940911531448364,0.03109908103942871
98,24.893417358398438,,4.991734981536865,0.034837961196899414
99,24.884220123291016,,5.0427632331848145,0.03904986381530762
100,24.83629035949707,0.0,5.098306655883789,0.03138995170593262
101,24.80401611328125,,5.148198366165161,0.033881425857543945
102,24.789913177490234,,5.199651002883911,0.03768444061279297
103,24.729618072509766,,5.25104546546936,0.04183769226074219
104,24.68071937561035,,5.303917646408081,0.03170490264892578
105,24.620128631591797,,5.353268146514893,0.03362154960632324
106,24.612213134765625,,5.404726982116699,0.037410736083984375
107,24.62683868408203,,5.455451250076294,0.04094958305358887
108,24.548160552978516,,5.50665807723999,0.028910398483276367
109,24.478618621826172,,5.557746648788452,0.032845258712768555
110,24.458316802978516,,5.609317779541016,0.037473440170288086
111,24.4202823638916,,5.659794807434082,0.04043149948120117
112,24.352428436279297,,5.710388660430908,0.02792048454284668
113,24.338579177856445,,5.761309623718262,0.031357765197753906
114,24.239656448364258,,5.81266188621521,0.03537559509277344
115,24.19607925415039,,5.8633503913879395,0.03856396675109863
116,24.150100708007812,,5.914742708206177,0.03002643585205078
117,24.12675666809082,,5.96739387512207,0.03134727478027344
118,24.088668823242188,,6.016280889511108,0.033200740814208984
119,24.064651489257812,,6.067781925201416,0.03748273849487305
120,23.961360931396484,,6.117511749267578,0.03963422775268555
121,23.899370193481445,,6.168546676635742,0.027730703353881836
122,23.883304595947266,,6.219423294067383,0.031042098999023438
123,23.785091400146484,,6.270944356918335,0.03547525405883789
124,23.739456176757812,,6.321373701095581,0.03872537612915039
125,23.694753646850586,,6.37260103225708,0.0269315242767334
126,23.640460968017578,,6.424740314483643,0.03178977966308594
127,23.571521759033203,,6.4742584228515625,0.03338265419006348
128,23.551464080810547,,6.5195817947387695,0.03143906593322754
129,23.442041397094727,,6.5789954662323,0.0432887077331543
130,23.398540496826172,,6.629971027374268,0.031047582626342773
131,23.3720760345459,,6.680080413818359,0.03410983085632324
132,23.30628776550293,,6.73152756690979,0.037538766860961914
133,23.148517608642578,,6.782651424407959,0.041123390197753906
134,23.13151741027832,,6.833538770675659,0.029204130172729492
135,23.06685447692871,,6.885452032089233,0.03341388702392578
136,23.061477661132812,,6.936965227127075,0.037354469299316406
137,22.959360122680664,,6.986652374267578,0.039894819259643555
138,22.95769500732422,,7.042051315307617,0.03179645538330078
139,22.854705810546875,,7.091883659362793,0.03388214111328125
140,22.772743225097656,,7.137017011642456,0.031386613845825195
141,22.769323348999023,,7.1953442096710205,0.042623281478881836
142,22.625865936279297,,7.247706174850464,0.03180718421936035
143,22.538965225219727,,7.296536207199097,0.033148765563964844
144,22.497026443481445,,7.348143815994263,0.03777027130126953
145,22.39729118347168,,7.3985185623168945,0.040422916412353516
146,22.369110107421875,,7.449530601501465,0.028309106826782227
147,22.297592163085938,,7.502229690551758,0.03368806838989258
148,22.207857131958008,,7.553421497344971,0.03742575645446777
149,22.09920310974121,,7.603306531906128,0.03994250297546387
150,22.032859802246094,,7.654216051101685,0.026783227920532227
151,22.010211944580078,,7.705328941345215,0.03130316734313965
152,21.96884536743164,,7.756731986999512,0.035460710525512695
153,21.87591552734375,,7.807699203491211,0.03885531425476074
154,21.768983840942383,,7.858970403671265,0.04279160499572754
155,21.73647117614746,,7.911076784133911,0.031919240951538086
156,21.620315551757812,,7.962555408477783,0.03581571578979492
157,21.595977783203125,,8.012495756149292,0.037827491760253906
158,21.439319610595703,,8.063583612442017,0.04111480712890625
159,21.40335464477539,,8.114566087722778,0.029181241989135742
160,21.301969528198242,,8.166388511657715,0.03355216979980469
161,21.239912033081055,,8.217530727386475,0.03743147850036621
162,21.17717170715332,,8.267752885818481,0.04055976867675781
163,21.047222137451172,,8.3185293674469,0.028070926666259766
164,21.012758255004883,,8.369457006454468,0.031569719314575195
165,20.89511489868164,,8.42060899734497,0.035420894622802734
166,20.8868350982666,,8.471545934677124,0.0390012264251709
167,20.802650451660156,,8.522793769836426,0.02752232551574707
168,20.700237274169922,,8.57366132736206,0.030983686447143555
169,20.68056869506836,,8.625088453292847,0.03542757034301758
170,20.55388641357422,,8.675665855407715,0.0385279655456543
171,20.4843692779541,,8.726852655410767,0.04220771789550781
172,20.39214324951172,,8.779282569885254,0.03161025047302246
173,20.33257293701172,,8.828540802001953,0.0334172248840332
174,20.259666442871094,,8.88008451461792,0.0376744270324707
175,20.191747665405273,,8.931004047393799,0.04097914695739746
176,20.04351806640625,,8.9817054271698,0.028421878814697266
177,19.963302612304688,,9.033032894134521,0.0319521427154541
178,19.89205551147461,,9.087357997894287,0.03831076622009277
179,19.826099395751953,,9.143848896026611,0.047139644622802734
180,19.719058990478516,,9.195048332214355,0.03532099723815918
181,19.682044982910156,,9.238773584365845,0.022523164749145508
182,19.63562774658203,,9.288542747497559,0.020776987075805664
183,19.559837341308594,,9.338810920715332,0.02099466323852539
184,19.49871063232422,,9.39608907699585,0.027553796768188477
185,19.34012222290039,,9.442377805709839,0.02178025245666504
186,19.310428619384766,,9.491637229919434,0.020518064498901367
187,19.176074981689453,,9.542572498321533,0.021252870559692383
