epochs,losses,size_losses,religion_losses,ethnicity_losses,household_composition_losses,religion_accuracies,ethnicity_accuracies,household_composition_accuracies,size_distribution_accuracies,overall_accuracies,cumulative_time_seconds,epoch_time_seconds,tau_values,learning_rate,hidden_channels,combination_id
1,11.384171485900879,3.1671719551086426,1.4267927408218384,1.427748680114746,5.362458229064941,40.214797136038186,62.632117286055234,11.029662461643369,93.36560368537903,51.810545142278954,6.807303190231323,6.807303190231323,0.995,0.005,256,lr_0.005_hc_256
2,9.924379348754883,1.838866114616394,1.4011037349700928,1.3983876705169678,5.286022186279297,40.913740197749746,62.9219229457893,11.268325946130242,93.33713054656982,52.11027990905978,14.286283493041992,7.177908658981323,0.990025,0.005,256,lr_0.005_hc_256
3,9.090150833129883,1.0968798398971558,1.3926570415496826,1.353898286819458,5.246715545654297,39.87384930105694,63.14353903852711,13.89362427548585,81.97111487388611,49.72053187223901,21.896527767181396,7.242368221282959,0.985074875,0.005,256,lr_0.005_hc_256
4,8.574663162231445,0.7931849360466003,1.3312193155288696,1.3145583868026733,5.135700702667236,42.05591544493693,62.274122059324924,15.444936924650529,79.59374189376831,49.84217908067017,29.424635410308838,7.172322511672974,0.9801495006250001,0.005,256,lr_0.005_hc_256
5,8.299591064453125,0.672698974609375,1.3028475046157837,1.2977617979049683,5.026283264160156,42.703716331401296,62.171837708830544,15.75178997613365,85.03472805023193,51.41551801664935,36.87647819519043,7.087284564971924,0.9752487531218751,0.005,256,lr_0.005_hc_256
6,8.140148162841797,0.726139485836029,1.2713295221328735,1.2498328685760498,4.89284610748291,44.20388680531879,63.50153426525742,16.160927378111147,88.87325525283813,53.18490092538137,44.38824486732483,7.1515233516693115,0.9703725093562657,0.005,256,lr_0.005_hc_256
7,7.999277114868164,0.7778362035751343,1.2466182708740234,1.2282317876815796,4.746590614318848,43.57313331060348,62.819638595294926,18.15547221275145,87.25025057792664,52.94962367414412,51.91788983345032,7.127839803695679,0.9655206468094844,0.005,256,lr_0.005_hc_256
8,7.772213935852051,0.7584686875343323,1.205324411392212,1.2003202438354492,4.608100414276123,45.02216160927378,64.06409819297647,20.15001704739175,82.39604830741882,52.908081289265205,59.45391511917114,7.179592609405518,0.960693043575437,0.005,256,lr_0.005_hc_256
9,7.633271217346191,0.8233217597007751,1.1689373254776,1.1748089790344238,4.466203212738037,47.44289123764064,65.97340606887147,22.36617797476986,80.45913577079773,54.06040276301992,66.8526725769043,7.028060674667358,0.9558895783575597,0.005,256,lr_0.005_hc_256
10,7.42974853515625,0.7516375184059143,1.1659824848175049,1.1629148721694946,4.349213600158691,47.7326968973747,66.2291169451074,24.58233890214797,81.5991759300232,55.03583216866331,74.50531792640686,7.2924323081970215,0.9511101304657719,0.005,256,lr_0.005_hc_256
11,7.2918620109558105,0.7561178207397461,1.1473388671875,1.1509031057357788,4.237502098083496,48.772587794067505,67.9509035117627,24.85509717013297,82.88010358810425,56.11467301601686,82.83008217811584,7.911481618881226,0.946354579813443,0.005,256,lr_0.005_hc_256
12,7.161691665649414,0.7697407007217407,1.10614013671875,1.1479636430740356,4.137847423553467,50.71599045346063,68.00204568700988,27.326968973747018,81.62873387336731,56.91843474689621,90.41546893119812,7.169097900390625,0.9416228069143757,0.005,256,lr_0.005_hc_256
13,6.967043876647949,0.7756654620170593,1.069507360458374,1.1092407703399658,4.012630462646484,52.18206614387999,68.17251960450051,28.946471189907946,80.64332008361816,57.48609425547665,97.87025856971741,7.0828001499176025,0.9369146928798039,0.005,256,lr_0.005_hc_256
14,6.873578071594238,0.8031875491142273,1.0633044242858887,1.1023139953613281,3.9047722816467285,52.36958745311967,68.03614047050802,30.27616774633481,82.04032182693481,58.180554374224336,105.82613134384155,7.592040061950684,0.9322301194154049,0.005,256,lr_0.005_hc_256
15,6.78226900100708,0.8265506029129028,1.0080615282058716,1.0545228719711304,3.893134117126465,54.841459256733714,69.6215479031708,31.38424821002387,81.66908025741577,59.37908390683604,113.25408625602722,7.0222327709198,0.9275689688183278,0.005,256,lr_0.005_hc_256
16,6.712618827819824,0.9165605306625366,0.9695574641227722,1.0223795175552368,3.804121732711792,57.82475281281963,70.64439140811456,31.247869076031364,81.00626468658447,60.18081949588752,120.97967767715454,7.315607786178589,0.9229311239742362,0.005,256,lr_0.005_hc_256
17,6.608277797698975,0.9356015920639038,0.9435880780220032,0.9940987229347229,3.7349894046783447,59.15444936924651,71.76951926355267,33.32765086941698,80.80299496650696,61.26365361718078,129.17435598373413,7.8340771198272705,0.918316468354365,0.005,256,lr_0.005_hc_256
18,6.493124485015869,0.9626362323760986,0.9132881164550781,0.9683490991592407,3.648850917816162,60.67166723491306,72.74122059324924,35.83361745652915,80.17656803131104,62.355768329000625,136.69233655929565,7.154004096984863,0.9137248860125932,0.005,256,lr_0.005_hc_256
19,6.356795310974121,0.9581379294395447,0.8890004754066467,0.9418261647224426,3.5678305625915527,62.05250596658711,73.33787930446641,35.45857483804978,82.23351240158081,63.27061812767103,144.28597593307495,7.233677625656128,0.9091562615825302,0.005,256,lr_0.005_hc_256
20,6.243132591247559,0.9615693092346191,0.882136881351471,0.9278878569602966,3.4715383052825928,61.779747698602115,74.2072962836686,36.39618138424821,82.29045867919922,63.66842101142953,151.80074977874756,7.1583850383758545,0.9046104802746175,0.005,256,lr_0.005_hc_256
21,6.160480499267578,0.9488189816474915,0.8968036770820618,0.9379751086235046,3.376882791519165,62.46164336856461,74.87214456188204,37.18036140470508,82.2587251663208,64.19321862536813,159.36096596717834,7.178868055343628,0.9000874278732445,0.005,256,lr_0.005_hc_256
22,6.101231575012207,1.0023140907287598,0.8682330250740051,0.9212700128555298,3.3094143867492676,63.85952949198772,74.68462325264234,38.62938970337538,80.07384538650513,64.31184695862764,166.80578184127808,7.041838884353638,0.8955869907338783,0.005,256,lr_0.005_hc_256
23,6.077712535858154,1.0384553670883179,0.8626402616500854,0.9148089289665222,3.261807918548584,64.21752471871804,74.56529151039891,39.481759290828506,81.12412095069885,64.84717411766108,174.27622938156128,7.0939531326293945,0.8911090557802088,0.005,256,lr_0.005_hc_256
24,5.978537559509277,1.1057214736938477,0.8390213251113892,0.8970687389373779,3.136725902557373,65.08694169792022,76.3382202523014,41.2035458574838,81.27657175064087,65.97631988958658,182.2155740261078,7.526055812835693,0.8866535105013078,0.005,256,lr_0.005_hc_256
25,5.8762407302856445,1.0582817792892456,0.8314884305000305,0.9112051725387573,3.0752651691436768,67.06443914081146,76.35526764405046,41.47630412546881,80.70926666259766,66.4013193932321,189.6905198097229,7.116715431213379,0.8822202429488013,0.005,256,lr_0.005_hc_256
26,5.738276481628418,1.0528950691223145,0.7957450747489929,0.9063988924026489,2.9832375049591064,67.89976133651552,76.25298329355608,41.7490623934538,81.52779340744019,66.8574001077414,197.44454264640808,7.3841471672058105,0.8778091417340573,0.005,256,lr_0.005_hc_256
27,5.6928253173828125,1.1258069276809692,0.7880238890647888,0.8700510859489441,2.9089431762695312,68.01909307875896,76.52574156154108,42.2945789294238,80.05654811859131,66.72399042207878,205.32964515686035,7.495507001876831,0.8734200960253871,0.005,256,lr_0.005_hc_256
28,5.654986381530762,1.1448783874511719,0.8154830932617188,0.8671884536743164,2.8274364471435547,66.0927378111149,77.61677463348107,43.82884418683942,81.05274438858032,67.14777525500392,212.87051010131836,7.162587642669678,0.8690529955452602,0.005,256,lr_0.005_hc_256
29,5.505801677703857,1.171502709388733,0.7921655178070068,0.8540167212486267,2.6881167888641357,67.9509035117627,78.31571769519263,45.6017729287419,80.27316331863403,68.03538936358282,220.4947428703308,7.255645990371704,0.8647077305675338,0.005,256,lr_0.005_hc_256
30,5.472318649291992,1.1943907737731934,0.7726539969444275,0.8397380113601685,2.6655356884002686,69.60450051142175,78.690760313672,45.431299011251284,80.48652410507202,68.55327098535426,227.97734260559082,7.119431257247925,0.8603841919146962,0.005,256,lr_0.005_hc_256
31,5.4202117919921875,1.218868613243103,0.7743574380874634,0.8306887149810791,2.596296787261963,69.6215479031708,79.18513467439482,46.8291851346744,81.9448173046112,69.39517125421281,235.46402192115784,7.130269765853882,0.8560822709551227,0.005,256,lr_0.005_hc_256
32,5.413636684417725,1.2771377563476562,0.7795872092247009,0.8402172923088074,2.5166943073272705,69.07603136720081,79.11694510739858,47.15308557790658,81.18502497673035,69.13277175730907,242.8915548324585,7.070632219314575,0.851801859600347,0.005,256,lr_0.005_hc_256
33,5.366901397705078,1.2621902227401733,0.7945103049278259,0.8349640965461731,2.4752371311187744,68.64984657347426,78.16229116945107,48.70439822707126,80.91688752174377,69.10835587293509,251.09393978118896,7.835912227630615,0.8475428503023453,0.005,256,lr_0.005_hc_256
34,5.350929260253906,1.3059576749801636,0.7617495059967041,0.8207735419273376,2.4624485969543457,70.26934878963519,78.81009205591545,47.71564950562564,80.37262558937073,69.29192898513675,258.80662870407104,7.346447467803955,0.8433051360508336,0.005,256,lr_0.005_hc_256
35,5.19641637802124,1.2553836107254028,0.7429697513580322,0.8059444427490234,2.392118453979492,71.44561882032049,78.28162291169451,49.335151721786566,78.69918942451477,69.4403957195791,266.4498178958893,7.265842914581299,0.8390886103705794,0.005,256,lr_0.005_hc_256
36,5.193153381347656,1.303626298904419,0.7475646734237671,0.8018370270729065,2.340125322341919,70.98533924309581,79.25332424139107,49.64200477326969,80.72440028190613,70.15126713491567,273.9294364452362,7.106963634490967,0.8348931673187264,0.005,256,lr_0.005_hc_256
37,5.131098747253418,1.3116415739059448,0.7297307252883911,0.8235586285591125,2.2661678791046143,71.95704057279237,79.03170814865325,51.41493351517218,81.44524693489075,70.96223229287713,281.4180555343628,7.1145875453948975,0.8307187014821328,0.005,256,lr_0.005_hc_256
38,5.082304000854492,1.2887645959854126,0.7415255308151245,0.8317691683769226,2.2202444076538086,72.26389362427548,78.8782816229117,51.858165700647795,79.3519139289856,70.58806371920514,288.9795112609863,7.167118072509766,0.8265651079747222,0.005,256,lr_0.005_hc_256
39,4.994001388549805,1.2545844316482544,0.7434758543968201,0.8266105055809021,2.169330596923828,72.22979884077736,78.98056597340607,52.93215138083873,79.7422468662262,70.97119076531209,296.4895429611206,7.121312379837036,0.8224322824348486,0.005,256,lr_0.005_hc_256
40,4.969723701477051,1.3009350299835205,0.7231003642082214,0.804043173789978,2.1416449546813965,72.4855097170133,79.30446641663825,52.1309239686328,79.4568121433258,70.84442806140254,304.1822543144226,7.3086888790130615,0.8183201210226743,0.005,256,lr_0.005_hc_256
