epochs,losses,size_losses,religion_losses,ethnicity_losses,household_composition_losses,religion_accuracies,ethnicity_accuracies,household_composition_accuracies,size_distribution_accuracies,overall_accuracies,cumulative_time_seconds,epoch_time_seconds,tau_values
1,12.209402084350586,3.9219586849212646,1.483465552330017,1.6185598373413086,5.185417652130127,37.77777777777778,50.13333333333333,13.97037037037037,86.22216582298279,47.025911826116065,13.890999555587769,13.890999555587769,0.995
2,10.6576509475708,2.456463098526001,1.4733868837356567,1.5808049440383911,5.146996021270752,36.48888888888889,50.26666666666667,13.362962962962962,86.20867133140564,46.58179746248104,28.512515783309937,13.895596504211426,0.990025
3,9.396781921386719,1.1966227293014526,1.4673402309417725,1.520013689994812,5.212804794311523,37.14074074074074,46.85925925925926,14.503703703703705,85.83054542541504,46.083562282279686,43.19325113296509,13.821107864379883,0.985074875
4,8.919988632202148,0.9476256966590881,1.422936201095581,1.4370882511138916,5.112338542938232,38.992592592592594,47.8962962962963,15.348148148148146,82.17669725418091,46.103433572804484,57.89006543159485,13.896084547042847,0.9801495006250001
5,8.395899772644043,0.7711212635040283,1.3425101041793823,1.322624921798706,4.959643363952637,41.718518518518515,50.41481481481481,16.02962962962963,90.22436141967773,49.59683109566018,72.96593880653381,14.250181674957275,0.9752487531218751
6,8.323943138122559,0.8401889204978943,1.299170732498169,1.2811578512191772,4.903425693511963,44.044444444444444,50.681481481481484,16.977777777777778,91.18589758872986,50.722400323108396,88.0550811290741,14.256375312805176,0.9703725093562657
7,8.17847728729248,0.8537428975105286,1.298797845840454,1.276300072669983,4.749636650085449,45.25925925925926,51.866666666666674,18.177777777777777,91.0897433757782,51.59836176987047,102.80426549911499,13.931808471679688,0.9655206468094844
8,7.982893466949463,0.7948362231254578,1.2559523582458496,1.2685425281524658,4.663562297821045,47.11111111111111,51.70370370370371,18.99259259259259,89.17224407196045,51.74491286984196,117.51757454872131,13.832476377487183,0.960693043575437
9,7.8309478759765625,0.7746355533599854,1.2442227602005005,1.2425882816314697,4.5695013999938965,47.77777777777778,54.44444444444444,21.022222222222222,86.92865371704102,52.543274540371364,132.27859354019165,13.952808618545532,0.9558895783575597
10,7.70366907119751,0.7868497371673584,1.196885347366333,1.2102464437484741,4.509687423706055,49.05185185185185,54.5037037037037,20.962962962962965,85.1686179637909,52.42178412057735,147.62782621383667,14.494738101959229,0.9511101304657719
11,7.4758758544921875,0.752953290939331,1.179215431213379,1.1775270700454712,4.366179943084717,49.851851851851855,56.81481481481482,23.17037037037037,85.58528423309326,53.85558031753257,162.43392062187195,14.000918865203857,0.946354579813443
12,7.439783573150635,0.8021832704544067,1.178781270980835,1.1644140481948853,4.294404983520508,51.79259259259259,58.11851851851851,24.53333333333333,87.4456524848938,55.472524232334564,177.31174683570862,14.03401780128479,0.9416228069143757
13,7.204299449920654,0.7248806357383728,1.1374624967575073,1.1320416927337646,4.209914684295654,53.86666666666666,58.459259259259255,25.466666666666665,85.19091606140137,55.74587716349848,192.69229555130005,14.496265649795532,0.9369146928798039
14,7.134922981262207,0.7446576356887817,1.1280186176300049,1.0958739519119263,4.166372776031494,54.57777777777778,59.3925925925926,26.8,85.71767210960388,56.62201061999357,208.46275210380554,14.917223930358887,0.9322301194154049
15,6.93798828125,0.7721430063247681,1.1054257154464722,1.0657719373703003,3.99464750289917,56.53333333333334,61.40740740740741,29.15555555555556,84.96237397193909,58.014667567058844,223.27087020874023,13.90484881401062,0.9275689688183278
16,6.858028888702393,0.8237621784210205,1.0973693132400513,1.0533634424209595,3.8835339546203613,57.58518518518518,62.53333333333333,30.177777777777777,86.33779287338257,59.15852229241971,238.13494515419006,14.044578313827515,0.9229311239742362
17,6.623040676116943,0.8251858949661255,1.070208191871643,1.0432053804397583,3.684441089630127,59.91111111111111,64.22222222222223,34.20740740740741,84.15691256523132,60.62441332649302,253.57387852668762,14.614933729171753,0.918316468354365
18,6.640213489532471,0.9470864534378052,1.0616670846939087,1.0167746543884277,3.614685297012329,60.02962962962963,65.5111111111111,36.1037037037037,83.51448774337769,61.28973304695553,268.9271950721741,14.538674592971802,0.9137248860125932
19,6.493464946746826,0.9338960647583008,1.0309878587722778,0.9874619245529175,3.54111909866333,62.99259259259259,66.23703703703704,38.0,81.46460056304932,62.17355754816973,284.0067102909088,14.181607246398926,0.9091562615825302
20,6.386329174041748,0.9392185807228088,1.021228313446045,0.9536685347557068,3.4722137451171875,63.303703703703704,67.02222222222223,39.22962962962963,82.6923131942749,63.061967187457626,298.81495904922485,13.903145551681519,0.9046104802746175
21,6.336987495422363,0.9461881518363953,1.00315523147583,0.9673589468002319,3.4202849864959717,63.866666666666674,66.91851851851852,40.13333333333333,81.78650736808777,63.17625647165157,313.6550691127777,14.025951385498047,0.9000874278732445
22,6.205625057220459,0.8998306393623352,0.9967586398124695,0.9639435410499573,3.345092296600342,63.46666666666667,67.77777777777779,40.32592592592593,82.69369602203369,63.566016598101015,328.613965511322,14.112479448318481,0.8955869907338783
23,6.153279781341553,0.9561049342155457,0.9737523794174194,0.9652127027511597,3.258209705352783,64.2074074074074,67.05185185185185,42.11851851851851,82.34113454818726,63.929728081491255,343.3579614162445,13.867199659347534,0.8911090557802088
24,6.085361957550049,0.9686768651008606,0.9497256875038147,0.9532152414321899,3.2137441635131836,65.4074074074074,67.57037037037037,42.903703703703705,81.97324275970459,64.46368106029652,358.1403832435608,13.917818546295166,0.8866535105013078
25,6.043257713317871,0.9767157435417175,0.9374728798866272,0.9314877986907959,3.1975810527801514,65.86666666666666,68.22222222222221,42.96296296296296,82.71738886833191,64.94231018004594,374.28065943717957,15.334092140197754,0.8822202429488013
26,5.939570426940918,0.9265956878662109,0.9311574697494507,0.9213142395019531,3.1605029106140137,66.23703703703704,68.71111111111111,42.696296296296296,82.2770357131958,64.98037003941006,389.66156911849976,14.562716245651245,0.8778091417340573
27,5.9328765869140625,0.9255301356315613,0.9136818647384644,0.9387446045875549,3.1549198627471924,67.18518518518518,67.28888888888889,43.2,81.85340166091919,64.88186893374831,404.4502546787262,13.9168062210083,0.8734200960253871
28,5.8996381759643555,0.9631055593490601,0.9131103157997131,0.9479600787162781,3.0754623413085938,67.91111111111111,67.45185185185186,45.24444444444444,79.81744408607483,65.10621287337055,420.0354323387146,14.763360977172852,0.8690529955452602
29,5.8936238288879395,1.0208909511566162,0.9229376912117004,0.928585946559906,3.021209239959717,68.04444444444444,68.71111111111111,45.970370370370375,81.69174790382385,66.10441845743745,434.8257849216461,13.852220058441162,0.8647077305675338
30,5.848237991333008,1.023438811302185,0.896770715713501,0.9292050004005432,2.998823404312134,68.04444444444444,67.21481481481482,45.85185185185185,81.19007349014282,65.57529615031348,449.48644614219666,13.830309867858887,0.8603841919146962
31,5.780168533325195,0.9952651858329773,0.910058856010437,0.9147952795028687,2.9600491523742676,67.77777777777779,68.84444444444443,46.074074074074076,82.15579986572266,66.21302404050473,464.10825514793396,13.752551317214966,0.8560822709551227
32,5.693658828735352,1.0260270833969116,0.9062303900718689,0.9009325504302979,2.860468626022339,66.93333333333334,69.14074074074074,47.98518518518519,80.34838438034058,66.10191090989996,478.7622740268707,13.829764127731323,0.851801859600347
33,5.685286045074463,1.0560096502304077,0.9171605110168457,0.9310020804405212,2.781113862991333,67.74814814814815,68.4888888888889,49.25925925925926,80.62012195587158,66.52910456304197,493.44005155563354,13.804954290390015,0.8475428503023453
34,5.785872459411621,1.096952199935913,0.9102741479873657,0.9342362284660339,2.844409942626953,67.76296296296296,69.00740740740741,47.65925925925926,81.16499185562134,66.39865537131274,508.0469720363617,13.771705627441406,0.8433051360508336
35,5.600571632385254,1.0488996505737305,0.8976765871047974,0.9215824604034424,2.732412576675415,68.08888888888889,69.21481481481482,49.55555555555556,81.22352361679077,67.02069571901251,523.7202310562134,14.786203861236572,0.8390886103705794
36,5.6171112060546875,1.0694122314453125,0.8719170689582825,0.907936155796051,2.76784610748291,68.44444444444444,68.88888888888889,47.644444444444446,81.12597465515137,66.52593810823228,538.4143459796906,13.869200468063354,0.8348931673187264
37,5.553871154785156,1.1166695356369019,0.871755063533783,0.9225450754165649,2.642901659011841,69.17037037037036,68.05925925925926,50.05925925925926,81.71961903572083,67.25212698115243,553.5981593132019,14.373846054077148,0.8307187014821328
38,5.482401371002197,1.1587287187576294,0.8694505095481873,0.9134014844894409,2.540820598602295,69.46666666666667,69.0962962962963,51.37777777777778,79.87319231033325,67.4534832627685,568.3275215625763,13.912887811660767,0.8265651079747222
39,5.474370956420898,1.1489009857177734,0.8814598917961121,0.9163509607315063,2.5276591777801514,69.39259259259259,68.37037037037037,51.70370370370371,82.06661343574524,67.88332002560298,583.0165467262268,13.797738075256348,0.8224322824348486
40,5.463196277618408,1.1920113563537598,0.8713594079017639,0.896125853061676,2.503699779510498,69.3037037037037,68.51851851851852,52.11851851851852,81.28344416618347,67.80604622673106,598.2493636608124,14.403374910354614,0.8183201210226743
41,5.361088752746582,1.1319620609283447,0.8904260396957397,0.8847452998161316,2.4539551734924316,68.9037037037037,69.08148148148148,52.34074074074074,79.85646724700928,67.5455982932338,613.1290767192841,14.005945205688477,0.8142285204175609
42,5.407196044921875,1.1701951026916504,0.8924142718315125,0.9200668334960938,2.4245200157165527,68.53333333333333,68.78518518518518,53.30370370370371,80.66332340240479,67.82138640615676,627.7404623031616,13.78740119934082,0.810157377815473
43,5.294671058654785,1.1678730249404907,0.8941842913627625,0.9008731245994568,2.331740617752075,69.0962962962963,70.04444444444444,54.94814814814815,83.40440392494202,69.37332320345773,642.5329403877258,13.881396293640137,0.8061065909263957
44,5.346063613891602,1.1922653913497925,0.8707161545753479,0.8973024487495422,2.385779857635498,69.37777777777778,70.2074074074074,54.31111111111111,81.4130425453186,68.82733471040372,657.8770468235016,14.52688980102539,0.8020760579717637
45,5.27022647857666,1.206803798675537,0.8508785367012024,0.8776989579200745,2.3348453044891357,70.1037037037037,70.62222222222222,53.94074074074074,81.69453740119934,69.0903010169665,672.6183989048004,13.877896308898926,0.798065677681905
46,5.138974666595459,1.160936713218689,0.8657986521720886,0.8972164988517761,2.2150228023529053,70.28148148148148,71.34814814814816,56.48888888888889,80.96711039543152,69.77140722848752,687.2521660327911,13.806542158126831,0.7940753492934954
47,5.166959762573242,1.2291914224624634,0.8877906799316406,0.8920234441757202,2.157953977584839,69.52592592592592,70.13333333333334,56.8,79.81466054916382,69.06847995210576,701.9853549003601,13.819597959518433,0.7901049725470279
48,5.062847137451172,1.1743018627166748,0.8903535008430481,0.8837323784828186,2.11445951461792,69.25925925925925,70.31111111111112,58.4,81.7962646484375,69.94165875470196,716.7282249927521,13.928213357925415,0.7861544476842928
49,5.136867523193359,1.2421320676803589,0.8774327039718628,0.9033826589584351,2.113920211791992,69.91111111111111,70.4888888888889,58.237037037037034,79.53316569328308,69.54255068258003,731.3748552799225,13.78057050704956,0.7822236754458713
50,5.044784069061279,1.2616713047027588,0.8674541711807251,0.895292341709137,2.0203661918640137,70.38518518518518,71.80740740740741,60.13333333333334,81.7307710647583,71.01417424767106,745.9970922470093,13.794392347335815,0.778312557068642
51,4.985408306121826,1.3105274438858032,0.8642760515213013,0.8825281858444214,1.9280767440795898,71.28888888888889,72.8,61.12592592592593,80.15189170837402,71.34167663079721,761.7099506855011,14.850522518157959,0.7744209942832988
52,5.006662368774414,1.2925660610198975,0.8869696259498596,0.8765355944633484,1.9505908489227295,68.85925925925926,72.17777777777778,60.785185185185185,80.17558455467224,70.49945169422361,776.4815382957458,13.879748582839966,0.7705488893118823
53,4.8930206298828125,1.2550896406173706,0.8709425330162048,0.8818016052246094,1.8851869106292725,69.24444444444444,71.02222222222223,61.28888888888889,83.12987685203552,71.17135810189778,792.038825750351,14.745116710662842,0.7666961448653229
54,4.878205299377441,1.2649904489517212,0.8645387291908264,0.8533318042755127,1.8953440189361572,70.63703703703703,72.75555555555555,61.644444444444446,82.38433599472046,71.85534325793938,806.8194992542267,13.877206087112427,0.7628626641409962
55,4.907766819000244,1.3446218967437744,0.8555805683135986,0.8518192768096924,1.8557451963424683,71.70370370370371,73.31851851851852,62.0,81.31131529808044,72.08338438007567,821.3691668510437,13.76121187210083,0.7590483508202912
56,4.801028728485107,1.3638911247253418,0.8495109677314758,0.8400545716285706,1.7475721836090088,71.55555555555554,73.52592592592593,63.92592592592593,81.20400905609131,72.55285411587468,836.6959760189056,14.423141956329346,0.7552531090661897
57,4.842849254608154,1.3852739334106445,0.8541882634162903,0.877128005027771,1.7262593507766724,71.54074074074074,72.25185185185185,64.75555555555556,81.80323243141174,72.58784514488997,851.9378821849823,14.409650087356567,0.7514768435208588
58,4.8739333152771,1.3988463878631592,0.8538483381271362,0.8804853558540344,1.7407532930374146,71.24444444444444,71.4962962962963,64.57777777777778,82.04431533813477,72.34070846416331,866.5302314758301,13.736640453338623,0.7477194593032545
59,4.7803239822387695,1.3892724514007568,0.8678266406059265,0.8971126675605774,1.6261121034622192,72.08888888888889,72.68148148148148,66.44444444444444,81.56354427337646,73.19458977204782,881.2671527862549,13.883797645568848,0.7439808620067382
60,4.750945568084717,1.4310095310211182,0.8553953766822815,0.8608967065811157,1.6036438941955566,71.89629629629628,73.42222222222222,66.72592592592592,83.00027847290039,73.7611807293362,895.9892108440399,13.90385890007019,0.7402609576967045
61,4.773797035217285,1.4407081604003906,0.8469057679176331,0.8696476817131042,1.6165353059768677,72.0,73.17037037037038,67.15555555555555,84.63768362998962,74.2409023889789,910.8184032440186,13.937018871307373,0.736559652908221
62,4.654689788818359,1.3822064399719238,0.851082444190979,0.832633376121521,1.5887675285339355,72.14814814814815,73.48148148148148,67.21481481481482,82.98494815826416,73.95734815067716,926.6010241508484,14.947038650512695,0.7328768546436799
63,4.759404182434082,1.470772385597229,0.841354489326477,0.8819165229797363,1.5653609037399292,73.15555555555555,72.31111111111112,67.92592592592592,78.71934175491333,73.02798358687647,941.2088725566864,13.784971952438354,0.7292124703704616
64,4.652215003967285,1.4651718139648438,0.8288399577140808,0.8596063256263733,1.4985970258712769,73.58518518518518,72.9925925925926,69.08148148148148,81.64715766906738,74.32660423208166,956.6705539226532,14.583603382110596,0.7255664080186093
65,4.653511047363281,1.4409842491149902,0.8121028542518616,0.8380976319313049,1.5623263120651245,73.73333333333333,74.0,68.23703703703704,82.10423588752747,74.51865156447445,971.6842105388641,14.185713291168213,0.7219385759785162
66,4.538368225097656,1.4036784172058105,0.8111996054649353,0.8630867600440979,1.4604034423828125,73.77777777777777,73.4962962962963,69.67407407407407,85.14353036880493,75.52291962923827,986.3118460178375,13.76517105102539,0.7183288830986236
67,4.514247894287109,1.406295895576477,0.828948974609375,0.8279381990432739,1.451065182685852,72.9925925925926,74.66666666666667,69.08148148148148,83.41554999351501,75.03907268356393,1001.0226981639862,13.864943027496338,0.7147372386831305
68,4.561102390289307,1.4730178117752075,0.8171967267990112,0.8618988394737244,1.4089889526367188,74.02962962962964,74.16296296296296,70.13333333333334,82.31465816497803,75.160146022726,1015.7065896987915,13.844736814498901,0.7111635524897149
69,4.534461975097656,1.5414869785308838,0.8329649567604065,0.8277156352996826,1.3322945833206177,73.15555555555555,74.65185185185184,71.6888888888889,82.34392404556274,75.46005508546476,1030.454946756363,13.885812759399414,0.7076077347272662
70,4.559696197509766,1.5239887237548828,0.8277955055236816,0.828046977519989,1.3798646926879883,73.64444444444445,75.40740740740742,71.6888888888889,82.42614269256592,75.79172085832666,1045.112890958786,13.833699941635132,0.7040696960536299
71,4.527202606201172,1.5394604206085205,0.8238095045089722,0.8411834239959717,1.322749137878418,74.13333333333333,74.93333333333332,71.86666666666667,82.32441544532776,75.81443719466527,1060.5302441120148,14.506574153900146,0.7005493475733617
72,4.574771881103516,1.540703296661377,0.8170979022979736,0.8322945237159729,1.384676456451416,74.26666666666667,74.59259259259258,71.06666666666666,81.01309537887573,75.23475532620041,1075.4508380889893,14.067729711532593,0.697046600835495
73,4.607619285583496,1.6039094924926758,0.8268062472343445,0.8429490327835083,1.333954095840454,75.76296296296296,74.20740740740742,73.17037037037038,79.92056608200073,75.76532670568537,1090.314864873886,13.977877140045166,0.6935613678313175
74,4.4282426834106445,1.5354814529418945,0.7906785011291504,0.8405932784080505,1.2614895105361938,75.83703703703704,74.37037037037038,73.14074074074074,79.81466054916382,75.79070217432799,1104.9507055282593,13.819329261779785,0.6900935609921609
75,4.477226257324219,1.5794484615325928,0.7870383858680725,0.8404808044433594,1.270258903503418,76.19259259259259,75.25925925925925,73.18518518518519,79.9595832824707,76.14915507987693,1120.061463356018,14.240213394165039,0.6866430931872001
76,4.4449076652526855,1.532928466796875,0.8079798817634583,0.8305846452713013,1.2734146118164062,74.54814814814816,74.99259259259259,72.66666666666667,82.02340602874756,76.05770335903874,1134.7187721729279,13.796562433242798,0.6832098777212641
77,4.476994037628174,1.5331485271453857,0.8324382901191711,0.8587138652801514,1.2526935338974,73.97037037037038,74.11851851851851,74.0,85.14492511749268,76.8084535015954,1149.537745475769,13.942559957504272,0.6797938283326578
78,4.485261917114258,1.5822094678878784,0.8207175731658936,0.8633174300193787,1.219017505645752,75.00740740740741,74.8,74.11851851851851,80.38879632949829,76.07868056385605,1164.6703753471375,14.304430961608887,0.6763948591909945
79,4.535651206970215,1.6466084718704224,0.8454088568687439,0.8393772840499878,1.204256534576416,74.19259259259259,75.24444444444444,74.08888888888889,82.55016803741455,76.51902349083512,1179.5785510540009,14.078235387802124,0.6730128848950395
80,4.570950508117676,1.6122385263442993,0.8582197427749634,0.868511974811554,1.2319802045822144,74.35555555555555,74.90370370370371,74.90370370370371,79.44397926330566,75.90173555656715,1195.362590789795,14.920730352401733,0.6696478204705644
81,4.418526649475098,1.5254863500595093,0.8181255459785461,0.8636044263839722,1.2113105058670044,74.96296296296296,74.60740740740741,75.17037037037036,80.12820482254028,76.21723639082025,1210.0481328964233,13.75986623764038,0.6662995813682115
82,4.40946102142334,1.5789284706115723,0.8368956446647644,0.8166358470916748,1.1770007610321045,74.85925925925926,75.28888888888889,74.44444444444444,79.50390577316284,76.02412459143886,1225.2612025737762,14.388639688491821,0.6629680834613705
83,4.4817376136779785,1.6503463983535767,0.8007824420928955,0.8315535187721252,1.1990550756454468,75.12592592592593,75.77777777777777,75.22962962962964,82.43311047554016,77.14161095221837,1239.8938283920288,13.81064510345459,0.6596532430440636
84,4.503057956695557,1.6885544061660767,0.796242892742157,0.8716868162155151,1.1465740203857422,76.51851851851852,75.24444444444444,76.04444444444445,81.57747983932495,77.3462218116831,1255.1079211235046,14.28648591041565,0.6563549768288433
85,4.433914661407471,1.649923324584961,0.8108667135238647,0.8496666550636292,1.123457908630371,75.25925925925925,75.6,76.34074074074074,81.24582171440125,77.11145542860031,1269.8711369037628,13.866329669952393,0.653073201944699
86,4.355758190155029,1.665509819984436,0.7862528562545776,0.8430429697036743,1.0609526634216309,75.85185185185185,75.85185185185185,77.76296296296297,80.96850514411926,77.60879295269648,1284.506371498108,13.787509202957153,0.6498078359349755
87,4.4113078117370605,1.644172191619873,0.8098909258842468,0.8463459014892578,1.110898733139038,76.16296296296296,76.29629629629629,77.34814814814814,80.42362928390503,77.5577591728281,1299.4370231628418,14.072615385055542,0.6465587967553006
88,4.384480953216553,1.653310775756836,0.811912477016449,0.8188521265983582,1.1004053354263306,75.92592592592592,77.3037037037037,77.22962962962963,81.02006912231445,77.86983209539343,1314.154969215393,13.800591707229614,0.6433260027715241
89,4.470895290374756,1.743903398513794,0.8300774097442627,0.8091453909873962,1.0877690315246582,75.74814814814815,77.34814814814814,77.83703703703704,81.59281015396118,78.13153587182362,1329.5300154685974,14.549844026565552,0.6401093727576664
90,4.482930660247803,1.7134367227554321,0.8304747939109802,0.8415041565895081,1.0975149869918823,75.92592592592592,76.35555555555555,77.46666666666667,80.6549608707428,77.60077725472274,1344.2274405956268,13.803472757339478,0.6369088258938781
91,4.39806604385376,1.6359554529190063,0.8136602640151978,0.847690999507904,1.1007592678070068,75.8962962962963,75.95555555555555,76.87407407407407,82.26170539855957,77.74690783112138,1358.822606086731,13.770322561264038,0.6337242817644086
92,4.3590545654296875,1.6728315353393555,0.7870556712150574,0.8271877765655518,1.0719797611236572,76.99259259259259,76.74074074074075,77.86666666666666,83.48801732063293,78.77200433015823,1373.7974710464478,14.077945947647095,0.6305556603555866
93,4.340567588806152,1.6252926588058472,0.8094832897186279,0.8202986121177673,1.0854928493499756,76.14814814814815,76.87407407407407,78.10370370370372,80.33026456832886,77.86404762356369,1388.511872768402,13.826401948928833,0.6274028820538087
94,4.369128227233887,1.6461466550827026,0.821369469165802,0.8201359510421753,1.0814759731292725,75.95555555555555,76.6962962962963,78.26666666666667,82.25055932998657,78.29226946212627,1403.2492842674255,13.90815544128418,0.6242658676435396
95,4.449747085571289,1.6858783960342407,0.8164852261543274,0.8434344530105591,1.1039493083953857,76.45925925925926,75.94074074074074,77.45185185185186,82.09587335586548,77.98693130192933,1418.0651097297668,13.918790340423584,0.6211445383053219
96,4.417925834655762,1.7113902568817139,0.8228161931037903,0.8366774916648865,1.0470417737960815,76.23703703703704,77.0074074074074,78.16296296296296,83.60925316810608,78.75416514387837,1432.7590312957764,13.86568546295166,0.6180388156137953
97,4.460796356201172,1.7116345167160034,0.8267406225204468,0.84033203125,1.0820889472961426,75.8962962962963,76.05925925925926,77.8074074074074,82.1683406829834,77.98282591148659,1447.3823554515839,13.77174162864685,0.6149486215357263
98,4.486926555633545,1.7700237035751343,0.8248761296272278,0.8384532332420349,1.0535733699798584,76.47407407407407,77.36296296296297,78.5037037037037,82.48188495635986,78.70565642427515,1462.6954934597015,14.447720527648926,0.6118738784280476
99,4.533285617828369,1.8403600454330444,0.8316798210144043,0.8725261092185974,0.9887194633483887,76.08888888888889,76.53333333333333,79.98518518518519,82.29654431343079,78.72598793020956,1477.53280711174,13.926967144012451,0.6088145090359074
100,4.476324081420898,1.7558865547180176,0.8472431302070618,0.8646753430366516,1.0085190534591675,76.08888888888889,76.44444444444444,79.52592592592592,79.74498271942139,77.95106049467016,1492.1726114749908,13.82993197441101,0.6057704364907278
