epochs,losses,size_losses,religion_losses,ethnicity_losses,household_composition_losses,religion_accuracies,ethnicity_accuracies,household_composition_accuracies,size_distribution_accuracies,overall_accuracies,cumulative_time_seconds,epoch_time_seconds,tau_values,learning_rate,hidden_channels,combination_id
1,12.818522453308105,3.9021425247192383,1.5717225074768066,1.8025275468826294,5.542129993438721,41.80085755121487,48.708909004287754,10.605050023820867,87.63105869293213,47.1864688180639,30.97222375869751,30.97222375869751,0.995,0.005,128,lr_0.005_hc_128
2,11.83787727355957,2.9397406578063965,1.5728152990341187,1.8099128007888794,5.515408992767334,41.438780371605525,48.337303477846596,10.595521676989042,88.08243870735168,47.11351105844822,63.58000302314758,31.086259126663208,0.990025,0.005,128,lr_0.005_hc_128
3,10.699987411499023,1.9361763000488281,1.5300004482269287,1.7657952308654785,5.468015670776367,42.40114340161982,47.641734159123395,10.93854216293473,89.70882296562195,47.67256067232497,96.35177040100098,30.762123823165894,0.985074875,0.005,128,lr_0.005_hc_128
4,9.82774543762207,1.083361268043518,1.5241334438323975,1.7510089874267578,5.469241142272949,41.76274416388757,45.021438780371604,12.367794187708432,85.88073253631592,46.258177417070875,126.91271209716797,28.69598627090454,0.9801495006250001,0.005,128,lr_0.005_hc_128
5,9.69150161743164,0.9611270427703857,1.496252417564392,1.7364025115966797,5.497720241546631,42.810862315388285,44.54502143878037,12.663172939494999,77.4374008178711,44.36411437788369,157.0422866344452,28.514203310012817,0.9752487531218751,0.005,128,lr_0.005_hc_128
6,9.336679458618164,0.8370029926300049,1.4508934020996094,1.6772395372390747,5.371542930603027,42.98237255836113,44.26869938065746,13.787517865650308,77.90254354476929,44.73528333735955,185.64736914634705,26.94588041305542,0.9703725093562657,0.005,128,lr_0.005_hc_128
7,8.990551948547363,0.7476290464401245,1.4062753915786743,1.6174694299697876,5.219178199768066,45.2501191043354,45.58361124344926,15.245354930919486,81.34570121765137,46.856196624088874,213.78987216949463,26.550844192504883,0.9655206468094844,0.005,128,lr_0.005_hc_128
8,8.73151683807373,0.6909450888633728,1.368556261062622,1.5702829360961914,5.10173225402832,46.33635064316341,46.57455931395903,15.57884707003335,84.9045991897583,48.34858905422852,241.5921561717987,26.19711971282959,0.960693043575437,0.005,128,lr_0.005_hc_128
9,8.591012954711914,0.7129166722297668,1.3545514345169067,1.5241705179214478,4.999373912811279,47.20343020485946,47.27965697951406,16.70319199618866,88.24337124824524,49.85741260720186,269.04332280158997,25.781593084335327,0.9558895783575597,0.005,128,lr_0.005_hc_128
10,8.452736854553223,0.7591291666030884,1.3170593976974487,1.482665777206421,4.8938822746276855,47.73701762744164,48.25154835636017,18.22772748928061,89.60809111595154,50.95609614725849,296.9477643966675,26.302108764648438,0.9511101304657719,0.005,128,lr_0.005_hc_128
11,8.37820053100586,0.8163608312606812,1.2857751846313477,1.4508939981460571,4.825170516967773,48.9566460219152,49.10909957122439,19.60933777989519,90.76127409934998,52.10908936809619,325.02687907218933,26.38312792778015,0.946354579813443,0.005,128,lr_0.005_hc_128
12,8.22252082824707,0.8421508073806763,1.2695322036743164,1.4256231784820557,4.685214996337891,50.662220104811816,50.90995712243925,21.962839447355883,89.1187846660614,53.1634503351671,352.11414194107056,25.38461136817932,0.9416228069143757,0.005,128,lr_0.005_hc_128
13,8.127325057983398,0.8367589116096497,1.2475101947784424,1.4076271057128906,4.6354289054870605,51.62458313482611,51.93901858027632,22.74416388756551,86.06510162353516,53.09321680655077,379.08160853385925,25.240797996520996,0.9369146928798039,0.005,128,lr_0.005_hc_128
14,8.056994438171387,0.8059327006340027,1.2340974807739258,1.4034366607666016,4.613527774810791,52.64411624583135,51.69128156264888,23.573130061934254,88.12131881713867,54.007461671888294,411.7495574951172,30.806339263916016,0.9322301194154049,0.005,128,lr_0.005_hc_128
15,7.916730880737305,0.7375156283378601,1.197914719581604,1.3895893096923828,4.591711521148682,53.83515959980944,51.07193901858028,23.62077179609338,84.91474390029907,53.36065357869555,443.9586787223816,30.461371660232544,0.9275689688183278,0.005,128,lr_0.005_hc_128
16,7.861647129058838,0.6800665855407715,1.2052154541015625,1.3960514068603516,4.580313682556152,54.60695569318723,51.834206765126254,24.059075750357316,86.33027076721191,54.20762724397068,475.930828332901,30.286102056503296,0.9229311239742362,0.005,128,lr_0.005_hc_128
17,7.802318572998047,0.7473833560943604,1.1833473443984985,1.3585587739944458,4.513029098510742,54.55931395902811,52.13911386374463,25.459742734635544,84.80879664421082,54.241741800404775,507.6726379394531,30.05776071548462,0.918316468354365,0.005,128,lr_0.005_hc_128
18,7.670409202575684,0.7397190928459167,1.143490195274353,1.3342788219451904,4.452920913696289,56.44592663172939,53.33968556455455,26.812767984754643,85.81033945083618,55.6021799079687,539.279002904892,29.838406085968018,0.9137248860125932,0.005,128,lr_0.005_hc_128
19,7.609096050262451,0.7534046769142151,1.121013879776001,1.3210594654083252,4.413618087768555,57.57979990471653,53.89232968080038,27.022391615054786,85.12663841247559,55.905289903261824,572.6026599407196,31.46007251739502,0.9091562615825302,0.005,128,lr_0.005_hc_128
20,7.529614448547363,0.7583118677139282,1.1147030591964722,1.314368486404419,4.342230796813965,56.96045736064793,54.07336827060505,27.689375893282513,85.09738445281982,55.955146494338834,606.2275657653809,31.86493754386902,0.9046104802746175,0.005,128,lr_0.005_hc_128
21,7.497722625732422,0.7359447479248047,1.1115540266036987,1.3132704496383667,4.336953163146973,57.713196760362074,54.12101000476417,28.508813720819436,84.39949750900269,56.185629498737086,637.9745142459869,29.94891929626465,0.9000874278732445,0.005,128,lr_0.005_hc_128
22,7.462885856628418,0.7471812963485718,1.090462565422058,1.3282499313354492,4.29699182510376,58.532634587899004,53.80657455931396,28.75655073844688,84.560227394104,56.41399681994096,669.6339933872223,29.956664562225342,0.8955869907338783,0.005,128,lr_0.005_hc_128
23,7.366718769073486,0.7626863121986389,1.0783677101135254,1.2915741205215454,4.234090805053711,59.09480705097666,55.30252501191043,29.871367317770364,85.67536473274231,57.48601602834994,701.7020342350006,30.285834789276123,0.8911090557802088,0.005,128,lr_0.005_hc_128
24,7.291382312774658,0.774281919002533,1.0783226490020752,1.2964951992034912,4.142282485961914,59.01858027632206,55.35016674606956,31.081467365412102,85.03594994544983,57.62154108331339,733.2640595436096,29.801905870437622,0.8866535105013078,0.005,128,lr_0.005_hc_128
25,7.261877536773682,0.7845768332481384,1.0787432193756104,1.291542649269104,4.1070146560668945,58.89471176750833,55.769414006669834,31.338732729871367,83.6837887763977,57.421661820111815,765.0710055828094,30.01648235321045,0.8822202429488013,0.005,128,lr_0.005_hc_128
26,7.23597526550293,0.8099648356437683,1.0717581510543823,1.2987231016159058,4.0555291175842285,59.45688423058599,55.807527393997134,32.03430204859457,83.1767737865448,57.61887186493062,796.7196946144104,29.977331161499023,0.8778091417340573,0.005,128,lr_0.005_hc_128
27,7.160660743713379,0.7905853390693665,1.069951057434082,1.2832694053649902,4.016855239868164,59.78084802286803,56.65555026202954,31.881848499285375,83.35190415382385,57.9175377345017,829.1333849430084,30.639630794525146,0.8734200960253871,0.005,128,lr_0.005_hc_128
28,7.136734962463379,0.8410269618034363,1.0524485111236572,1.2928866147994995,3.9503724575042725,60.10481181515007,56.47451167222487,33.78751786565031,82.81714916229248,58.29599762882943,860.9077003002167,30.06192708015442,0.8690529955452602,0.005,128,lr_0.005_hc_128
29,7.028135299682617,0.8474327325820923,1.0579922199249268,1.2860722541809082,3.8366379737854004,60.333492139113865,55.940924249642684,34.80705097665555,82.52238035202026,58.40096192935809,892.833906173706,30.21815061569214,0.8647077305675338,0.005,128,lr_0.005_hc_128
30,6.969817161560059,0.8726392388343811,1.0407390594482422,1.266672134399414,3.789766550064087,61.33396855645545,56.665078608861364,35.292996665078604,82.58922100067139,58.97031620776671,924.1446106433868,29.575178861618042,0.8603841919146962,0.005,128,lr_0.005_hc_128
31,6.96389102935791,0.8975886106491089,1.0184763669967651,1.2310391664505005,3.816786527633667,62.45831348261077,58.323010957598854,35.940924249642684,79.38101887702942,59.02581689172043,956.103529214859,30.30566692352295,0.8560822709551227,0.005,128,lr_0.005_hc_128
32,6.876810073852539,0.9121351838111877,1.014352798461914,1.2185574769973755,3.731765031814575,63.220581229156736,58.456407813244404,36.093377798951884,81.55490159988403,59.83131711030927,987.5234813690186,29.76404047012329,0.851801859600347,0.005,128,lr_0.005_hc_128
33,6.835738658905029,0.9447228908538818,0.9961680769920349,1.1933703422546387,3.701477289199829,63.49690328727966,59.31395902810862,36.50309671272034,81.55134916305542,60.216327047791005,1018.9030120372772,29.53357768058777,0.8475428503023453,0.005,128,lr_0.005_hc_128
34,6.7183308601379395,0.961613655090332,0.9827747344970703,1.1726876497268677,3.601254940032959,64.31634111481658,60.876607908527866,38.20867079561696,81.86852931976318,61.317537284681144,1050.751986503601,30.12513780593872,0.8433051360508336,0.005,128,lr_0.005_hc_128
35,6.652984619140625,1.0020332336425781,0.9647213816642761,1.168477177619934,3.5177528858184814,65.35493091948547,60.96236303001429,40.28585040495474,80.64794540405273,61.812772439626805,1082.9901332855225,30.523228406906128,0.8390886103705794,0.005,128,lr_0.005_hc_128
36,6.612045764923096,1.0424546003341675,0.9460732936859131,1.1384410858154297,3.485076904296875,66.25059552167698,62.11529299666508,40.60028585040495,80.94853162765503,62.478676499100516,1115.606972694397,30.92517614364624,0.8348931673187264,0.005,128,lr_0.005_hc_128
37,6.561375617980957,1.0472158193588257,0.9456541538238525,1.1545432806015015,3.4139626026153564,66.97474988089567,62.03906622201048,41.534063839923775,81.00418448448181,62.888016106827926,1147.5269248485565,30.17015027999878,0.8307187014821328,0.005,128,lr_0.005_hc_128
38,6.469339847564697,1.0757417678833008,0.9297690987586975,1.1143677234649658,3.349461317062378,67.43211052882326,63.353978084802286,41.41019533111005,80.14838695526123,63.0861677249992,1178.8487758636475,29.477761030197144,0.8265651079747222,0.005,128,lr_0.005_hc_128
39,6.361510276794434,1.0941835641860962,0.9061262607574463,1.0998640060424805,3.2613365650177,69.74749880895665,64.21152929966651,42.51548356360171,81.0228943824768,64.3743515136754,1211.0423905849457,30.48764681816101,0.8224322824348486,0.005,128,lr_0.005_hc_128
40,6.296309471130371,1.0935652256011963,0.9159186482429504,1.0918172597885132,3.1950080394744873,68.94711767508338,64.5164363982849,43.86850881372082,80.55335879325867,64.47135542008694,1242.5722920894623,29.85594129562378,0.8183201210226743,0.005,128,lr_0.005_hc_128
41,6.248597621917725,1.149941086769104,0.9030165076255798,1.087820053100586,3.1078200340270996,69.58551691281562,64.94521200571701,45.059552167698904,78.33256721496582,64.48071207529934,1274.2225391864777,29.924569845199585,0.8142285204175609,0.005,128,lr_0.005_hc_128
42,6.225708961486816,1.1828945875167847,0.8947541117668152,1.083801507949829,3.0642590522766113,70.16674606955692,65.37398761314913,45.021438780371604,78.97741794586182,64.88489760223487,1306.2552897930145,30.10147213935852,0.810157377815473,0.005,128,lr_0.005_hc_128
43,6.1446990966796875,1.1880297660827637,0.9113016724586487,1.1016241312026978,2.9437437057495117,69.45212005717009,65.23106241067175,46.57455931395903,80.19894361495972,65.36417134919014,1339.688467502594,31.65639352798462,0.8061065909263957,0.005,128,lr_0.005_hc_128
